county,HISP,race,VAP,count
131,1,1,True,8118
131,1,2,False,9
131,1,2,True,60
131,1,3,False,9
131,1,3,True,17
131,1,4,False,1
131,1,4,True,4
131,1,6,False,207
131,1,6,True,1139
133,0,1,False,1098
133,0,1,True,14086
133,0,2,False,40
133,0,2,True,263
133,0,3,False,14
133,0,3,True,81
133,0,4,False,6
133,0,4,True,56
133,0,5,True,8
133,0,6,False,42
133,0,6,True,75
133,1,1,False,291
133,1,1,True,1222
133,1,2,False,10
133,1,2,True,22
133,1,3,False,9
133,1,3,True,20
133,1,5,True,1
133,1,6,False,274
133,1,6,True,965
135,0,1,False,6204
135,0,1,True,51201
135,0,2,False,950
135,0,2,True,3595
135,0,3,False,112
135,0,3,True,413
135,0,4,False,189
135,0,4,True,704
135,0,5,False,29
135,0,5,True,75
135,0,6,False,144
135,0,6,True,179
135,1,1,False,8845
135,1,1,True,38403
135,1,2,False,585
135,1,2,True,1011
135,1,3,False,261
135,1,3,True,565
135,1,4,False,56
135,1,4,True,131
135,1,5,False,3
135,1,5,True,12
135,1,6,False,5733
135,1,6,True,17730
137,0,1,False,52
137,0,1,True,912
137,0,2,False,3
137,0,2,True,7
137,0,3,False,2
137,0,3,True,7
137,0,4,True,3
137,0,6,True,3
137,1,1,False,73
137,1,1,True,702
137,1,2,False,1
137,1,3,False,5
137,1,3,True,12
137,1,4,False,3
137,1,4,True,1
137,1,6,False,27
137,1,6,True,189
139,0,1,False,11614
139,0,1,True,76491
139,0,2,False,2298
139,0,2,True,9251
139,0,3,False,92
139,0,3,True,419
139,0,4,False,201
139,0,4,True,545
139,0,5,False,31
139,0,5,True,54
139,0,6,False,546
139,0,6,True,351
139,1,1,False,7555
139,1,1,True,22002
139,1,2,False,659
139,1,2,True,1274
139,1,3,False,133
139,1,3,True,249
139,1,4,False,36
139,1,4,True,69
139,1,5,False,2
139,1,5,True,8
139,1,6,False,4688
139,1,6,True,11042
141,0,1,False,20707
141,0,1,True,124252
141,0,2,False,3540
141,0,2,True,11419
141,0,3,False,429
141,0,3,True,1364
141,0,4,False,877
141,0,4,True,4810
141,0,5,False,192
141,0,5,True,502
141,0,6,False,766
141,0,6,True,840
141,1,1,False,83857
141,1,1,True,428177
141,1,2,False,3162
141,1,2,True,6743
141,1,3,False,1207
141,1,3,True,3007
141,1,4,False,562
141,1,4,True,2035
141,1,5,False,109
141,1,5,True,196
141,1,6,False,26963
141,1,6,True,74931
143,0,1,False,2290
143,0,1,True,25383
143,0,2,False,61
143,0,2,True,348
143,0,3,False,32
143,0,3,True,122
143,0,4,False,40
143,0,4,True,193
143,0,5,False,1
143,0,5,True,11
143,0,6,False,69
143,0,6,True,141
143,1,1,False,865
143,1,1,True,3903
143,1,2,False,19
143,1,2,True,23
143,1,3,False,41
143,1,3,True,96
143,1,4,False,6
143,1,4,True,18
143,1,5,False,1
143,1,6,False,980
143,1,6,True,3247
145,0,1,False,656
145,0,1,True,8695
145,0,2,False,556
145,0,2,True,3826
145,0,3,False,10
145,0,3,True,46
145,0,4,False,6
145,0,4,True,40
145,0,5,False,6
145,0,5,True,4
145,0,6,False,58
145,0,6,True,52
145,1,1,False,249
145,1,1,True,1232
145,1,2,False,39
145,1,2,True,103
145,1,3,False,18
145,1,3,True,27
145,1,6,False,506
145,1,6,True,1737
147,0,1,False,2408
147,0,1,True,24424
147,0,2,False,229
147,0,2,True,1889
147,0,3,False,50
147,0,3,True,241
147,0,4,False,23
147,0,4,True,94
147,0,5,True,6
147,0,6,False,175
147,0,6,True,245
147,1,1,False,538
147,1,1,True,1802
147,1,2,False,44
147,1,2,True,150
147,1,3,False,24
147,1,3,True,54
147,1,4,True,8
147,1,5,True,1
147,1,6,False,423
147,1,6,True,1087
149,0,1,False,1174
149,0,1,True,16922
149,0,2,False,267
149,0,2,True,1268
149,0,3,False,16
149,0,3,True,48
149,0,4,False,16
149,0,4,True,44
149,0,5,False,1
149,0,5,True,5
149,0,6,False,46
149,0,6,True,48
149,1,1,False,513
149,1,1,True,1882
149,1,2,False,32
149,1,2,True,65
149,1,3,False,51
149,1,3,True,62
149,1,4,False,1
149,1,4,True,5
149,1,5,True,1
149,1,6,False,479
149,1,6,True,1608
151,0,1,False,186
151,0,1,True,2696
151,0,2,False,15
151,0,2,True,109
151,0,3,True,10
151,0,4,False,4
151,0,4,True,3
151,0,6,False,7
151,0,6,True,15
151,1,1,False,74
151,1,1,True,488
151,1,2,False,4
151,1,2,True,8
151,1,3,True,10
151,1,4,False,1
151,1,6,False,54
151,1,6,True,290
153,0,1,False,165
153,0,1,True,2925
153,0,2,False,30
153,0,2,True,183
153,0,3,True,15
153,0,4,False,4
153,0,4,True,7
153,0,5,True,1
153,0,6,False,1
153,0,6,True,2
153,1,1,False,302
153,1,1,True,1524
153,1,2,False,7
153,1,2,True,12
153,1,3,False,9
153,1,3,True,23
153,1,6,False,224
153,1,6,True,1012
155,0,1,False,64
155,0,1,True,1054
155,0,2,False,22
155,0,2,True,31
155,0,3,True,1
155,0,4,False,2
155,0,4,True,2
155,0,6,True,4
155,1,1,False,14
155,1,1,True,79
155,1,3,True,2
155,1,4,True,1
155,1,6,False,19
155,1,6,True,41
157,0,1,False,29274
157,0,1,True,156401
157,0,2,False,19813
157,0,2,True,77295
157,0,3,False,313
157,0,3,True,665
157,0,4,False,16281
157,0,4,True,68777
157,0,5,False,53
157,0,5,True,115
157,0,6,False,2812
157,0,6,True,2872
157,1,1,False,26148
157,1,1,True,84487
157,1,2,False,8437
157,1,2,True,20273
157,1,3,False,458
157,1,3,True,866
157,1,4,False,4206
157,1,4,True,10106
157,1,5,False,23
157,1,5,True,35
157,1,6,False,16644
157,1,6,True,39021
159,0,1,False,670
159,0,1,True,7655
159,0,2,False,69
159,0,2,True,310
159,0,3,False,11
159,0,3,True,53
159,0,4,False,19
159,0,4,True,30
159,0,6,False,50
159,0,6,True,49
159,1,1,False,240
159,1,1,True,613
159,1,2,False,8
159,1,2,True,30
159,1,3,False,2
159,1,3,True,6
159,1,4,True,1
159,1,5,True,2
159,1,6,False,249
159,1,6,True,538
161,0,1,False,1220
161,0,1,True,12053
161,0,2,False,341
161,0,2,True,2721
161,0,3,False,24
161,0,3,True,47
161,0,4,False,6
161,0,4,True,40
161,0,5,True,5
161,0,6,False,36
161,0,6,True,42
161,1,1,False,353
161,1,1,True,858
161,1,2,False,36
161,1,2,True,95
161,1,3,False,21
161,1,3,True,48
161,1,4,False,5
161,1,4,True,7
161,1,6,False,536
161,1,6,True,1322
163,0,1,False,263
163,0,1,True,3714
163,0,2,False,12
163,0,2,True,314
163,0,3,False,10
163,0,3,True,25
163,0,4,False,7
163,0,4,True,214
163,0,5,True,1
163,0,6,False,7
163,0,6,True,30
163,1,1,False,1218
163,1,1,True,8131
163,1,2,False,8
163,1,2,True,250
163,1,3,False,13
163,1,3,True,37
163,1,4,False,1
163,1,4,True,145
163,1,6,False,528
163,1,6,True,2289
165,0,1,False,1276
165,0,1,True,8590
165,0,2,False,53
165,0,2,True,197
165,0,3,False,7
165,0,3,True,30
165,0,4,False,14
165,0,4,True,24
165,0,6,False,31
165,0,6,True,33
165,1,1,False,886
165,1,1,True,3974
165,1,2,False,27
165,1,2,True,28
165,1,3,False,15
165,1,3,True,50
165,1,4,False,1
165,1,4,True,5
165,1,6,False,508
165,1,6,True,1777
167,0,1,False,18147
167,0,1,True,134335
167,0,2,False,5223
167,0,2,True,28405
167,0,3,False,164
167,0,3,True,794
167,0,4,False,1381
167,0,4,True,6020
167,0,5,False,26
167,0,5,True,102
167,0,6,False,997
167,0,6,True,1005
167,1,1,False,12136
167,1,1,True,46470
167,1,2,False,1944
167,1,2,True,4540
167,1,3,False,217
167,1,3,True,573
167,1,4,False,392
167,1,4,True,897
167,1,5,False,10
167,1,5,True,11
167,1,6,False,7556
167,1,6,True,19964
169,0,1,False,269
169,0,1,True,3533
169,0,2,False,70
169,0,2,True,302
169,0,3,False,11
169,0,3,True,13
169,0,4,True,8
169,0,5,False,3
169,0,6,False,7
169,0,6,True,3
169,1,1,False,170
169,1,1,True,1376
169,1,2,False,15
169,1,2,True,33
169,1,3,False,6
169,1,3,True,6
169,1,6,False,125
169,1,6,True,511
171,0,1,False,1358
171,0,1,True,17578
171,0,2,False,10
171,0,2,True,28
171,0,3,False,11
171,0,3,True,51
171,0,4,False,19
171,0,4,True,68
171,0,5,False,3
171,0,5,True,8
171,0,6,False,26
171,0,6,True,42
171,1,1,False,628
171,1,1,True,3103
171,1,2,False,14
171,1,2,True,37
171,1,3,False,25
171,1,3,True,67
171,1,4,True,2
171,1,6,False,493
171,1,6,True,1266
173,0,1,False,62
173,0,1,True,737
173,0,2,False,6
173,0,2,True,9
173,0,3,True,3
173,0,4,True,1
173,0,5,False,1
173,0,5,True,1
173,0,6,True,2
173,1,1,False,32
173,1,1,True,213
173,1,3,True,1
173,1,6,False,39
173,1,6,True,119
175,0,1,False,332
175,0,1,True,3977
175,0,2,False,37
175,0,2,True,232
175,0,3,False,5
175,0,3,True,22
175,0,4,False,3
175,0,4,True,8
175,0,6,False,6
175,0,6,True,15
175,1,1,False,232
175,1,1,True,1494
175,1,2,False,26
175,1,2,True,48
175,1,3,False,7
175,1,3,True,16
175,1,4,False,1
175,1,4,True,3
175,1,5,True,2
175,1,6,False,156
175,1,6,True,588
177,0,1,False,655
177,0,1,True,8300
177,0,2,False,166
177,0,2,True,1054
177,0,3,False,13
177,0,3,True,20
177,0,4,False,14
177,0,4,True,61
177,0,5,True,5
177,0,6,False,18
177,0,6,True,31
177,1,1,False,858
177,1,1,True,4345
177,1,2,False,72
177,1,2,True,176
177,1,3,False,60
177,1,3,True,97
177,1,4,False,2
177,1,4,True,1
177,1,6,False,814
177,1,6,True,3045
179,0,1,False,1216
179,0,1,True,14222
179,0,2,False,147
179,0,2,True,712
179,0,3,False,14
179,0,3,True,142
179,0,4,False,13
179,0,4,True,72
179,0,5,True,1
179,0,6,False,87
179,0,6,True,109
179,1,1,False,675
179,1,1,True,2250
179,1,2,False,38
179,1,2,True,200
179,1,3,False,10
179,1,3,True,34
179,1,4,False,4
179,1,4,True,2
179,1,6,False,684
179,1,6,True,1903
181,0,1,False,8319
181,0,1,True,83246
181,0,2,False,1173
181,0,2,True,5309
181,0,3,False,291
181,0,3,True,1287
181,0,4,False,182
181,0,4,True,821
181,0,5,False,9
181,0,5,True,28
181,0,6,False,792
181,0,6,True,817
181,1,1,False,2508
181,1,1,True,7298
181,1,2,False,213
181,1,2,True,386
181,1,3,False,79
181,1,3,True,178
181,1,4,False,12
181,1,4,True,31
181,1,5,False,2
181,1,5,True,2
181,1,6,False,2443
181,1,6,True,5451
183,0,1,False,6696
183,0,1,True,62187
183,0,2,False,3593
183,0,2,True,18463
183,0,3,False,79
183,0,3,True,381
183,0,4,False,243
183,0,4,True,986
183,0,5,False,4
183,0,5,True,30
183,0,6,False,540
183,0,6,True,383
183,1,1,False,3321
183,1,1,True,9724
183,1,2,False,744
183,1,2,True,1590
183,1,3,False,96
183,1,3,True,172
183,1,4,False,10
183,1,4,True,104
183,1,5,False,7
183,1,5,True,15
183,1,6,False,3772
183,1,6,True,8590
185,0,1,False,1397
185,0,1,True,13897
185,0,2,False,419
185,0,2,True,3125
185,0,3,False,12
185,0,3,True,61
185,0,4,False,14
185,0,4,True,46
185,0,5,True,7
185,0,6,False,63
185,0,6,True,81
185,1,1,False,755
185,1,1,True,3360
185,1,2,False,106
185,1,2,True,740
185,1,3,False,15
185,1,3,True,51
185,1,4,True,3
185,1,6,False,698
185,1,6,True,1754
187,0,1,False,8658
187,0,1,True,56288
187,0,2,False,1263
187,0,2,True,4850
187,0,3,False,71
187,0,3,True,279
187,0,4,False,307
187,0,4,True,1168
187,0,5,False,25
187,0,5,True,108
187,0,6,False,428
187,0,6,True,325
187,1,1,False,8359
187,1,1,True,31712
187,1,2,False,730
187,1,2,True,1669
187,1,3,False,161
187,1,3,True,386
187,1,4,False,109
187,1,4,True,277
187,1,5,False,13
187,1,5,True,40
187,1,6,False,4276
187,1,6,True,10031
189,0,1,False,1175
189,0,1,True,13363
189,0,2,False,273
189,0,2,True,1158
189,0,3,False,18
189,0,3,True,70
189,0,4,False,21
189,0,4,True,93
189,0,5,False,6
189,0,5,True,13
189,0,6,False,44
189,0,6,True,51
189,1,1,False,1997
189,1,1,True,9135
189,1,2,False,112
189,1,2,True,382
189,1,3,False,85
189,1,3,True,177
189,1,4,False,8
189,1,4,True,20
189,1,5,True,2
189,1,6,False,1782
189,1,6,True,6288
191,0,1,False,118
191,0,1,True,1905
191,0,2,False,34
191,0,2,True,189
191,0,3,False,3
191,0,3,True,10
191,0,4,True,2
191,0,6,False,1
191,0,6,True,10
191,1,1,False,99
191,1,1,True,457
191,1,2,False,11
191,1,2,True,8
191,1,3,False,5
191,1,3,True,8
191,1,4,False,1
191,1,5,False,1
191,1,5,True,1
191,1,6,False,85
191,1,6,True,405
193,0,1,False,506
193,0,1,True,7011
193,0,2,False,9
193,0,2,True,30
193,0,3,False,8
193,0,3,True,28
193,0,4,False,6
193,0,4,True,26
193,0,5,True,1
193,0,6,False,19
193,0,6,True,26
193,1,1,False,89
193,1,1,True,307
193,1,2,False,4
193,1,2,True,3
193,1,3,False,10
193,1,3,True,22
193,1,4,True,2
193,1,6,False,118
193,1,6,True,292
195,0,1,False,291
195,0,1,True,2943
195,0,2,False,8
195,0,2,True,23
195,0,3,False,1
195,0,3,True,9
195,0,4,False,5
195,0,4,True,11
195,0,6,False,3
195,0,6,True,6
195,1,1,False,255
195,1,1,True,1104
195,1,2,False,2
195,1,2,True,3
195,1,3,False,12
195,1,3,True,30
195,1,6,False,183
195,1,6,True,724
197,0,1,False,181
197,0,1,True,2857
197,0,2,False,31
197,0,2,True,196
197,0,3,False,3
197,0,3,True,12
197,0,4,False,2
197,0,4,True,10
197,0,6,False,27
197,0,6,True,32
197,1,1,False,93
197,1,1,True,407
197,1,2,False,9
197,1,2,True,10
197,1,3,False,3
197,1,3,True,8
197,1,6,False,65
197,1,6,True,193
199,0,1,False,5204
199,0,1,True,40911
199,0,2,False,452
199,0,2,True,2724
199,0,3,False,17
199,0,3,True,164
199,0,4,False,52
199,0,4,True,199
199,0,5,False,1
199,0,5,True,5
199,0,6,False,208
199,0,6,True,186
199,1,1,False,1170
199,1,1,True,2220
199,1,2,False,7
199,1,2,True,10
199,1,3,False,9
199,1,3,True,27
199,1,4,False,10
199,1,4,True,15
199,1,6,False,409
199,1,6,True,635
201,0,1,False,168096
201,0,1,True,1111734
201,0,2,False,105748
201,0,2,True,472985
201,0,3,False,1539
201,0,3,True,5116
201,0,4,False,35554
201,0,4,True,169909
201,0,5,False,518
201,0,5,True,1460
201,0,6,False,13394
201,0,6,True,15254
201,1,1,False,226435
201,1,1,True,811991
201,1,2,False,54300
201,1,2,True,142459
201,1,3,False,7394
201,1,3,True,13714
201,1,4,False,11113
201,1,4,True,36456
201,1,5,False,355
201,1,5,True,685
201,1,6,False,187335
201,1,6,True,498915
203,0,1,False,4384
203,0,1,True,36109
203,0,2,False,1689
203,0,2,True,12390
203,0,3,False,59
203,0,3,True,215
203,0,4,False,69
203,0,4,True,258
203,0,5,False,7
203,0,5,True,17
203,0,6,False,325
203,0,6,True,178
203,1,1,False,1403
203,1,1,True,3124
203,1,2,False,97
203,1,2,True,222
203,1,3,False,82
203,1,3,True,91
203,1,4,False,3
203,1,4,True,9
203,1,5,True,7
203,1,6,False,1554
203,1,6,True,3339
205,0,1,False,396
205,0,1,True,3955
205,0,2,False,34
205,0,2,True,343
205,0,3,False,4
205,0,3,True,14
205,0,4,False,5
205,0,4,True,24
205,0,5,True,3
205,0,6,False,9
205,0,6,True,16
205,1,1,False,239
205,1,1,True,682
205,1,2,False,40
205,1,2,True,1
205,1,3,False,1
205,1,3,True,3
205,1,6,False,75
205,1,6,True,218
207,0,1,False,234
207,0,1,True,4068
207,0,2,False,33
207,0,2,True,161
207,0,3,False,12
207,0,3,True,13
207,0,4,False,2
207,0,4,True,29
207,0,6,False,24
207,0,6,True,27
207,1,1,False,84
207,1,1,True,490
207,1,2,False,13
207,1,2,True,13
207,1,3,False,3
207,1,3,True,11
207,1,6,False,122
207,1,6,True,560
209,0,1,False,10418
209,0,1,True,71392
209,0,2,False,770
209,0,2,True,2914
209,0,3,False,86
209,0,3,True,344
209,0,4,False,195
209,0,4,True,1136
209,0,5,False,25
209,0,5,True,76
209,0,6,False,362
209,0,6,True,555
209,1,1,False,8845
209,1,1,True,36057
209,1,2,False,517
209,1,2,True,1335
209,1,3,False,208
209,1,3,True,586
209,1,4,False,111
209,1,4,True,379
209,1,5,False,10
209,1,5,True,26
209,1,6,False,5859
209,1,6,True,14901
211,0,1,False,175
211,0,1,True,2466
211,0,2,False,1
211,0,2,True,3
211,0,3,False,6
211,0,3,True,6
211,0,4,False,1
211,0,4,True,16
211,0,5,True,3
211,0,6,False,5
211,0,6,True,22
211,1,1,False,132
211,1,1,True,537
211,1,2,False,2
211,1,2,True,3
211,1,3,False,2
211,1,3,True,1
211,1,4,True,1
211,1,6,False,122
211,1,6,True,303
213,0,1,False,5189
213,0,1,True,55937
213,0,2,False,665
213,0,2,True,3885
213,0,3,False,50
213,0,3,True,285
213,0,4,False,53
213,0,4,True,256
213,0,5,False,2
213,0,5,True,25
213,0,6,False,295
213,0,6,True,368
213,1,1,False,1744
213,1,1,True,4525
213,1,2,False,104
213,1,2,True,233
213,1,3,False,28
213,1,3,True,70
213,1,4,False,2
213,1,4,True,17
213,1,5,True,5
213,1,6,False,1480
213,1,6,True,3314
215,0,1,False,13507
215,0,1,True,90096
215,0,2,False,544
215,0,2,True,1498
215,0,3,False,98
215,0,3,True,331
215,0,4,False,1242
215,0,4,True,4348
215,0,5,False,12
215,0,5,True,35
215,0,6,False,153
215,0,6,True,238
215,1,1,False,101144
215,1,1,True,476902
215,1,2,False,1050
215,1,2,True,1477
215,1,3,False,811
215,1,3,True,1349
215,1,4,False,557
215,1,4,True,1331
215,1,5,False,19
215,1,5,True,28
215,1,6,False,21667
215,1,6,True,56332
217,0,1,False,2003
217,0,1,True,23326
217,0,2,False,321
217,0,2,True,1686
217,0,3,False,25
217,0,3,True,91
217,0,4,False,11
217,0,4,True,89
217,0,5,False,4
217,0,5,True,16
217,0,6,False,97
217,0,6,True,136
217,1,1,False,882
217,1,1,True,3096
217,1,2,False,73
217,1,2,True,144
217,1,3,False,13
217,1,3,True,46
217,1,4,False,3
217,1,4,True,15
217,1,6,False,815
217,1,6,True,2197
219,0,1,False,1053
219,0,1,True,10389
219,0,2,False,153
219,0,2,True,554
219,0,3,False,21
219,0,3,True,63
219,0,4,False,10
219,0,4,True,50
219,0,5,True,2
219,0,6,False,41
219,0,6,True,51
219,1,1,False,1155
219,1,1,True,5403
219,1,2,False,65
219,1,2,True,65
219,1,3,False,34
219,1,3,True,89
219,1,4,False,1
219,1,4,True,2
219,1,5,True,2
219,1,6,False,777
219,1,6,True,2955
221,0,1,False,3901
221,0,1,True,37816
221,0,2,False,48
221,0,2,True,172
221,0,3,False,49
221,0,3,True,221
221,0,4,False,53
221,0,4,True,235
221,0,5,False,5
221,0,5,True,26
221,0,6,False,142
221,0,6,True,193
221,1,1,False,1441
221,1,1,True,4220
221,1,2,False,10
221,1,2,True,22
221,1,3,False,27
221,1,3,True,62
221,1,4,False,1
221,1,4,True,14
221,1,5,False,4
221,1,5,True,4
221,1,6,False,713
221,1,6,True,1803
223,0,1,False,2335
223,0,1,True,22732
223,0,2,False,391
223,0,2,True,1963
223,0,3,False,32
223,0,3,True,125
223,0,4,False,27
223,0,4,True,143
223,0,5,False,6
223,0,5,True,8
223,0,6,False,165
223,0,6,True,112
223,1,1,False,911
223,1,1,True,2668
223,1,2,False,37
223,1,2,True,92
223,1,3,False,16
223,1,3,True,38
223,1,4,False,1
223,1,4,True,4
223,1,5,False,3
223,1,5,True,9
223,1,6,False,929
223,1,6,True,2414
225,0,1,False,1025
225,0,1,True,13703
225,0,2,False,818
225,0,2,True,5122
225,0,3,False,14
225,0,3,True,60
225,0,4,False,25
225,0,4,True,70
225,0,5,True,1
225,0,6,False,105
225,0,6,True,70
225,1,1,False,314
225,1,1,True,854
225,1,2,False,46
225,1,2,True,193
225,1,3,False,6
225,1,3,True,15
225,1,6,False,263
225,1,6,True,1028
227,0,1,False,1298
227,0,1,True,15717
227,0,2,False,482
227,0,2,True,1307
227,0,3,False,23
227,0,3,True,164
227,0,4,False,27
227,0,4,True,214
227,0,5,False,3
227,0,5,True,8
227,0,6,False,71
227,0,6,True,204
227,1,1,False,1556
227,1,1,True,7357
227,1,2,False,132
227,1,2,True,260
227,1,3,False,31
227,1,3,True,99
227,1,4,False,1
227,1,4,True,25
227,1,5,True,4
227,1,6,False,1312
227,1,6,True,4717
229,0,1,False,31
229,0,1,True,794
229,0,2,False,8
229,0,2,True,17
229,0,3,False,2
229,0,3,True,8
229,0,4,False,3
229,0,4,True,7
229,0,6,False,3
229,0,6,True,3
229,1,1,False,261
229,1,1,True,1652
229,1,2,False,7
229,1,2,True,16
229,1,3,False,12
229,1,3,True,16
229,1,4,True,6
229,1,6,False,110
229,1,6,True,520
231,0,1,False,5931
231,0,1,True,54964
231,0,2,False,1005
231,0,2,True,5493
231,0,3,False,107
231,0,3,True,459
231,0,4,False,115
231,0,4,True,739
231,0,5,False,41
231,0,5,True,83
231,0,6,False,395
231,0,6,True,405
231,1,1,False,2301
231,1,1,True,7052
231,1,2,False,243
231,1,2,True,392
231,1,3,False,86
231,1,3,True,152
231,1,4,False,9
231,1,4,True,53
231,1,5,False,10
231,1,5,True,13
231,1,6,False,1740
231,1,6,True,4341
233,0,1,False,1309
233,0,1,True,14519
233,0,2,False,89
233,0,2,True,423
233,0,3,False,34
233,0,3,True,250
233,0,4,False,19
233,0,4,True,72
233,0,5,True,3
233,0,6,False,91
233,0,6,True,153
233,1,1,False,757
233,1,1,True,2359
233,1,2,False,24
233,1,2,True,22
233,1,3,False,18
233,1,3,True,62
233,1,5,False,1
233,1,5,True,1
233,1,6,False,542
233,1,6,True,1402
235,0,1,False,71
235,0,1,True,1130
235,0,2,False,5
235,0,2,True,6
235,0,3,False,2
235,0,3,True,5
235,0,4,True,3
235,0,6,False,6
235,0,6,True,21
235,1,1,False,40
235,1,1,True,223
235,1,6,False,9
235,1,6,True,78
237,0,1,False,567
237,0,1,True,6675
237,0,2,False,21
237,0,2,True,319
237,0,3,False,1
237,0,3,True,35
237,0,4,False,3
237,0,4,True,27
237,0,5,False,2
237,0,5,True,1
237,0,6,False,18
237,0,6,True,24
237,1,1,False,154
237,1,1,True,517
237,1,3,False,8
237,1,3,True,18
237,1,4,True,1
237,1,6,False,118
237,1,6,True,535
239,0,1,False,664
239,0,1,True,7971
239,0,2,False,124
239,0,2,True,736
239,0,3,False,7
239,0,3,True,26
239,0,4,False,8
239,0,4,True,37
239,0,5,True,1
239,0,6,False,20
239,0,6,True,34
239,1,1,False,418
239,1,1,True,2393
239,1,2,False,46
239,1,2,True,82
239,1,3,False,5
239,1,3,True,19
239,1,4,False,1
239,1,4,True,4
239,1,6,False,325
239,1,6,True,1154
241,0,1,False,2645
241,0,1,True,23912
241,0,2,False,895
241,0,2,True,4882
241,0,3,False,50
241,0,3,True,113
241,0,4,False,43
241,0,4,True,157
241,0,5,False,5
241,0,5,True,7
241,0,6,False,239
241,0,6,True,125
241,1,1,False,350
241,1,1,True,831
241,1,2,False,62
241,1,2,True,120
241,1,3,False,17
241,1,3,True,17
241,1,5,True,2
241,1,6,False,400
241,1,6,True,838
243,0,1,False,72
243,0,1,True,1328
243,0,2,False,5
243,0,2,True,5
243,0,3,True,7
243,0,4,False,1
243,0,4,True,6
243,0,5,False,1
243,0,6,False,8
243,0,6,True,24
243,1,1,False,80
243,1,1,True,633
243,1,2,False,6
243,1,2,True,7
243,1,3,False,1
243,1,3,True,7
243,1,6,False,27
243,1,6,True,124
245,0,1,False,9572
245,0,1,True,94707
245,0,2,False,10339
245,0,2,True,68502
245,0,3,False,123
245,0,3,True,532
245,0,4,False,1485
245,0,4,True,6569
245,0,5,False,14
245,0,5,True,47
245,0,6,False,788
245,0,6,True,801
245,1,1,False,5863
245,1,1,True,21432
245,1,2,False,1698
245,1,2,True,4752
245,1,3,False,211
245,1,3,True,515
245,1,4,False,173
245,1,4,True,403
245,1,5,False,9
245,1,5,True,13
245,1,6,False,6018
245,1,6,True,17707
247,0,1,False,23
247,0,1,True,310
247,0,2,False,7
247,0,2,True,11
247,0,3,False,10
247,0,3,True,3
247,0,4,False,2
247,0,4,True,9
247,0,6,False,4
247,0,6,True,3
247,1,1,False,408
247,1,1,True,3917
247,1,2,False,2
247,1,2,True,2
247,1,3,False,1
247,1,3,True,6
247,1,4,True,4
247,1,6,False,85
247,1,6,True,493
249,0,1,False,1129
249,0,1,True,9375
249,0,2,False,24
249,0,2,True,113
249,0,3,False,16
249,0,3,True,72
249,0,4,False,18
249,0,4,True,101
249,0,5,True,4
249,0,6,False,18
249,0,6,True,30
249,1,1,False,3313
249,1,1,True,21803
249,1,2,False,45
249,1,2,True,55
249,1,3,False,65
249,1,3,True,117
249,1,4,False,9
249,1,4,True,23
249,1,5,True,5
249,1,6,False,928
249,1,6,True,3575
251,0,1,False,12789
251,0,1,True,91883
251,0,2,False,828
251,0,2,True,2511
251,0,3,False,158
251,0,3,True,527
251,0,4,False,154
251,0,4,True,760
251,0,5,False,187
251,0,5,True,282
251,0,6,False,569
251,0,6,True,486
251,1,1,False,6904
251,1,1,True,20046
251,1,2,False,206
251,1,2,True,434
251,1,3,False,139
251,1,3,True,254
251,1,4,False,17
251,1,4,True,51
251,1,5,False,9
251,1,5,True,15
251,1,6,False,3661
251,1,6,True,8064
253,0,1,False,757
253,0,1,True,11547
253,0,2,False,91
253,0,2,True,2200
253,0,3,False,8
253,0,3,True,50
253,0,4,False,15
253,0,4,True,61
253,0,5,True,1
253,0,6,False,58
253,0,6,True,58
253,1,1,False,336
253,1,1,True,1735
253,1,2,False,13
253,1,2,True,40
253,1,3,False,21
253,1,3,True,38
253,1,4,False,3
253,1,6,False,323
253,1,6,True,2847
255,0,1,False,363
255,0,1,True,5436
255,0,2,False,75
255,0,2,True,891
255,0,3,False,10
255,0,3,True,19
255,0,4,False,2
255,0,4,True,22
255,0,5,True,2
255,0,6,False,17
255,0,6,True,18
255,1,1,False,540
255,1,1,True,4069
255,1,2,False,32
255,1,2,True,379
255,1,3,False,16
255,1,3,True,26
255,1,4,False,3
255,1,4,True,5
255,1,6,False,522
255,1,6,True,2377
257,0,1,False,8392
257,0,1,True,56234
257,0,2,False,1739
257,0,2,True,7968
257,0,3,False,132
257,0,3,True,375
257,0,4,False,200
257,0,4,True,619
257,0,5,False,7
257,0,5,True,23
257,0,6,False,387
257,0,6,True,338
257,1,1,False,4829
257,1,1,True,12321
257,1,2,False,328
257,1,2,True,695
257,1,3,False,72
257,1,3,True,163
257,1,4,False,35
257,1,4,True,49
257,1,5,True,3
257,1,6,False,2824
257,1,6,True,5617
259,0,1,False,2491
259,0,1,True,20850
259,0,2,False,36
259,0,2,True,87
259,0,3,False,26
259,0,3,True,89
259,0,4,False,41
259,0,4,True,137
259,0,5,True,12
259,0,6,False,55
259,0,6,True,73
259,1,1,False,1466
259,1,1,True,5492
259,1,2,False,17
259,1,2,True,27
259,1,3,False,30
259,1,3,True,41
259,1,4,False,9
259,1,4,True,22
259,1,5,False,2
259,1,5,True,3
259,1,6,False,652
259,1,6,True,1752
261,0,1,False,9
261,0,1,True,61
261,0,2,True,1
261,0,3,False,4
261,0,3,True,2
261,0,4,True,1
261,0,6,False,2
261,1,1,False,24
261,1,1,True,270
261,1,2,False,1
261,1,2,True,3
