GEOID,HISP,male,female,VAP,HVAP,NH_WHITEPOP,NH_BLACKPOP,NH_AMINPOP,NH_ASIANPOP,NH_HAWAIIANPOP,NH_OTHERPOP,NH_WVAP,NH_BVAP,NH_AMINVAP,NH_ASIANVAP,NH_HAWAIIANVAP,NH_OTHERVAP,TOTPOP
481130137192007,10,26.0,25.0,37.0,4.0,36.0,0.0,4.0,0.0,0.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,51
481130137192008,0,12.0,11.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,23
481130137192009,0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
481130137192010,14,26.0,37.0,42.0,8.0,21.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,63
481130137192011,9,44.0,41.0,60.0,5.0,51.0,19.0,0.0,2.0,0.0,4.0,39.0,11.0,0.0,2.0,0.0,3.0,85
481130137192012,0,14.0,18.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,32
481130137192013,16,40.0,34.0,64.0,11.0,53.0,1.0,1.0,2.0,1.0,0.0,48.0,1.0,1.0,2.0,1.0,0.0,74
481130137192014,2,23.0,25.0,42.0,0.0,39.0,1.0,0.0,5.0,0.0,1.0,35.0,1.0,0.0,5.0,0.0,1.0,48
481130137192015,5,17.0,17.0,28.0,3.0,15.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,34
481130137192016,31,81.0,87.0,128.0,22.0,41.0,20.0,0.0,75.0,0.0,1.0,29.0,14.0,0.0,62.0,0.0,1.0,168
481130137201000,852,793.0,793.0,1063.0,486.0,278.0,273.0,0.0,137.0,0.0,46.0,240.0,189.0,0.0,121.0,0.0,27.0,1586
481130137201001,13,14.0,27.0,37.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,41
481130137201002,43,59.0,71.0,101.0,28.0,69.0,9.0,0.0,8.0,0.0,1.0,60.0,6.0,0.0,6.0,0.0,1.0,130
481130137201003,6,6.0,9.0,11.0,3.0,5.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,15
481130137201004,17,44.0,42.0,65.0,8.0,61.0,6.0,0.0,0.0,0.0,2.0,51.0,4.0,0.0,0.0,0.0,2.0,86
481130137201005,11,11.0,10.0,16.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,21
481130137201006,20,58.0,62.0,93.0,11.0,72.0,10.0,0.0,18.0,0.0,0.0,61.0,5.0,0.0,16.0,0.0,0.0,120
481130137201007,0,7.0,5.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12
481130137201008,7,16.0,16.0,28.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,32
481130137201009,28,25.0,21.0,34.0,16.0,7.0,5.0,0.0,5.0,0.0,1.0,7.0,5.0,0.0,5.0,0.0,1.0,46
481130137201010,31,81.0,81.0,129.0,22.0,105.0,4.0,0.0,18.0,0.0,4.0,87.0,3.0,0.0,15.0,0.0,2.0,162
481130137201011,11,10.0,9.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19
481130137201012,18,27.0,19.0,35.0,13.0,12.0,8.0,0.0,7.0,0.0,1.0,10.0,6.0,0.0,5.0,0.0,1.0,46
481130137201018,14,19.0,16.0,25.0,6.0,17.0,1.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,35
481130137201019,26,56.0,49.0,78.0,14.0,69.0,6.0,0.0,4.0,0.0,0.0,57.0,3.0,0.0,4.0,0.0,0.0,105
481130137201020,6,15.0,15.0,23.0,5.0,18.0,6.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,30
481130137202000,5,14.0,12.0,20.0,2.0,17.0,4.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,26
481130137202001,140,238.0,261.0,385.0,90.0,273.0,25.0,5.0,47.0,0.0,9.0,229.0,20.0,4.0,36.0,0.0,6.0,499
481130137202002,9,48.0,43.0,71.0,3.0,67.0,5.0,0.0,10.0,0.0,0.0,56.0,5.0,0.0,7.0,0.0,0.0,91
481130137202005,6,19.0,23.0,35.0,4.0,30.0,4.0,0.0,2.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,42
481130137202006,2,18.0,11.0,20.0,2.0,21.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,29
481130137202007,0,5.0,5.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10
481130137202008,8,10.0,15.0,19.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,25
481130137202009,15,41.0,50.0,66.0,9.0,68.0,4.0,3.0,0.0,0.0,1.0,51.0,2.0,3.0,0.0,0.0,1.0,91
481130137202010,31,28.0,34.0,50.0,24.0,19.0,10.0,0.0,2.0,0.0,0.0,19.0,5.0,0.0,2.0,0.0,0.0,62
481130137202011,17,21.0,29.0,40.0,9.0,21.0,3.0,2.0,6.0,0.0,1.0,21.0,3.0,2.0,4.0,0.0,1.0,50
481130137202012,8,18.0,17.0,29.0,4.0,19.0,7.0,1.0,0.0,0.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,35
481130137202013,29,23.0,43.0,48.0,19.0,16.0,16.0,0.0,5.0,0.0,0.0,16.0,10.0,0.0,3.0,0.0,0.0,66
481130137202014,13,30.0,31.0,39.0,9.0,25.0,11.0,0.0,12.0,0.0,0.0,20.0,4.0,0.0,6.0,0.0,0.0,61
481130137202016,0,7.0,10.0,12.0,0.0,11.0,4.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0,17
481130137202017,0,8.0,12.0,15.0,0.0,17.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,20
481130137202019,0,16.0,20.0,27.0,0.0,26.0,5.0,0.0,4.0,0.0,1.0,20.0,3.0,0.0,4.0,0.0,0.0,36
481130137203001,15,13.0,12.0,17.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,25
481130137203002,21,9.0,17.0,17.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26
481130137203003,2,5.0,7.0,10.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,12
481130137203004,42,28.0,31.0,48.0,31.0,6.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,59
481130137203005,53,47.0,38.0,62.0,32.0,24.0,6.0,0.0,1.0,0.0,1.0,24.0,4.0,0.0,1.0,0.0,1.0,85
481130137203006,12,17.0,23.0,35.0,8.0,25.0,0.0,1.0,0.0,0.0,2.0,25.0,0.0,1.0,0.0,0.0,1.0,40
481130137203007,11,13.0,15.0,18.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,28
481130137203012,37,25.0,30.0,34.0,21.0,12.0,3.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,2.0,55
481130137203013,13,18.0,22.0,24.0,9.0,19.0,5.0,2.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,40
481130137203014,66,49.0,58.0,79.0,40.0,28.0,0.0,0.0,12.0,1.0,0.0,28.0,0.0,0.0,10.0,1.0,0.0,107
481130137203015,27,23.0,18.0,33.0,19.0,7.0,4.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,0.0,41
481130137203025,66,56.0,63.0,87.0,44.0,34.0,3.0,0.0,16.0,0.0,0.0,30.0,2.0,0.0,11.0,0.0,0.0,119
481130137203026,15,15.0,23.0,29.0,12.0,12.0,3.0,0.0,8.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,38
481130137203030,55,31.0,31.0,32.0,27.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,62
481130137203031,68,50.0,55.0,74.0,42.0,27.0,2.0,0.0,7.0,0.0,1.0,26.0,2.0,0.0,4.0,0.0,0.0,105
481130137203037,23,20.0,24.0,33.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,44
481130137203038,8,14.0,26.0,30.0,5.0,30.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,40
481130137203039,49,55.0,67.0,100.0,34.0,58.0,5.0,0.0,9.0,0.0,1.0,52.0,5.0,0.0,8.0,0.0,1.0,122
481130137203040,100,67.0,64.0,101.0,72.0,19.0,9.0,0.0,3.0,0.0,0.0,18.0,8.0,0.0,3.0,0.0,0.0,131
481130137203041,70,48.0,57.0,76.0,45.0,21.0,9.0,0.0,5.0,0.0,0.0,20.0,6.0,0.0,5.0,0.0,0.0,105
481130137203042,38,43.0,46.0,67.0,24.0,30.0,8.0,0.0,12.0,0.0,1.0,26.0,6.0,0.0,10.0,0.0,1.0,89
481130137203043,98,63.0,56.0,87.0,68.0,13.0,8.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,119
481130137203044,47,41.0,36.0,54.0,32.0,17.0,3.0,0.0,9.0,0.0,1.0,14.0,1.0,0.0,7.0,0.0,0.0,77
481130137203045,28,36.0,55.0,72.0,15.0,55.0,6.0,0.0,0.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,2.0,91
481130137203046,20,26.0,35.0,48.0,14.0,27.0,8.0,0.0,0.0,0.0,6.0,26.0,5.0,0.0,0.0,0.0,3.0,61
481130137203049,20,19.0,22.0,28.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,41
481130137203050,16,11.0,11.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22
481130137211000,1,17.0,30.0,46.0,1.0,44.0,0.0,0.0,1.0,0.0,1.0,43.0,0.0,0.0,1.0,0.0,1.0,47
481130137211001,0,15.0,29.0,43.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,44
481130137211002,2,7.0,16.0,22.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23
481130137211003,1,24.0,35.0,54.0,1.0,50.0,7.0,0.0,0.0,0.0,1.0,50.0,3.0,0.0,0.0,0.0,0.0,59
481130137211004,9,20.0,20.0,37.0,8.0,30.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,40
481130137211006,2,9.0,8.0,14.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,17
481130137211007,0,7.0,8.0,15.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,15
481130137211008,0,17.0,19.0,29.0,0.0,30.0,2.0,0.0,4.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,36
481130137211009,31,145.0,147.0,230.0,23.0,135.0,49.0,4.0,70.0,0.0,3.0,119.0,31.0,1.0,53.0,0.0,3.0,292
481130137211011,4,49.0,38.0,77.0,3.0,74.0,5.0,0.0,4.0,0.0,0.0,66.0,5.0,0.0,3.0,0.0,0.0,87
481130137211012,12,41.0,51.0,74.0,10.0,59.0,6.0,1.0,14.0,0.0,0.0,49.0,3.0,1.0,11.0,0.0,0.0,92
481130137211013,3,16.0,11.0,21.0,1.0,13.0,8.0,0.0,3.0,0.0,0.0,11.0,6.0,0.0,3.0,0.0,0.0,27
481130137211014,1,10.0,10.0,17.0,1.0,15.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,20
481130137211015,0,8.0,4.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12
481130137211016,15,23.0,21.0,32.0,9.0,7.0,3.0,0.0,16.0,0.0,3.0,7.0,2.0,0.0,11.0,0.0,3.0,44
481130137211017,7,30.0,39.0,52.0,6.0,36.0,2.0,0.0,19.0,0.0,5.0,32.0,2.0,0.0,11.0,0.0,1.0,69
481130137211018,10,10.0,16.0,26.0,10.0,9.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,26
481130137211019,25,76.0,75.0,115.0,16.0,78.0,18.0,2.0,27.0,0.0,1.0,64.0,12.0,2.0,21.0,0.0,0.0,151
481130137211021,4,17.0,19.0,27.0,2.0,25.0,2.0,0.0,5.0,0.0,0.0,18.0,2.0,0.0,5.0,0.0,0.0,36
481130137211022,12,60.0,44.0,82.0,9.0,56.0,14.0,1.0,19.0,0.0,2.0,51.0,9.0,1.0,12.0,0.0,0.0,104
481130137211023,2,17.0,22.0,30.0,2.0,9.0,7.0,0.0,19.0,0.0,2.0,7.0,5.0,0.0,15.0,0.0,1.0,39
481130137211024,2,16.0,19.0,31.0,2.0,14.0,0.0,0.0,15.0,0.0,4.0,14.0,0.0,0.0,13.0,0.0,2.0,35
481130137211025,25,56.0,60.0,97.0,17.0,51.0,13.0,0.0,24.0,0.0,3.0,50.0,10.0,0.0,19.0,0.0,1.0,116
481130137211026,28,113.0,186.0,273.0,27.0,204.0,23.0,0.0,41.0,0.0,3.0,189.0,22.0,0.0,33.0,0.0,2.0,299
481130137211027,28,54.0,68.0,108.0,24.0,58.0,27.0,2.0,7.0,0.0,0.0,55.0,20.0,2.0,7.0,0.0,0.0,122
481130137211028,0,17.0,17.0,28.0,0.0,21.0,0.0,0.0,12.0,0.0,1.0,17.0,0.0,0.0,11.0,0.0,0.0,34
481130137211030,2,17.0,16.0,24.0,1.0,13.0,8.0,0.0,8.0,0.0,2.0,12.0,5.0,0.0,5.0,0.0,1.0,33
481130137212000,2,40.0,42.0,70.0,2.0,68.0,2.0,0.0,8.0,0.0,2.0,58.0,1.0,0.0,8.0,0.0,1.0,82
481130137212001,5,13.0,15.0,21.0,2.0,9.0,9.0,2.0,3.0,0.0,0.0,8.0,6.0,2.0,3.0,0.0,0.0,28
481130137212004,23,94.0,103.0,155.0,15.0,132.0,6.0,1.0,31.0,0.0,4.0,113.0,5.0,1.0,21.0,0.0,0.0,197
481130137212005,3,27.0,25.0,43.0,3.0,43.0,2.0,0.0,3.0,0.0,1.0,34.0,2.0,0.0,3.0,0.0,1.0,52
481130137212006,4,81.0,75.0,133.0,2.0,111.0,7.0,0.0,25.0,0.0,9.0,95.0,5.0,0.0,24.0,0.0,7.0,156
481130137212007,12,38.0,36.0,62.0,11.0,34.0,6.0,0.0,22.0,0.0,0.0,30.0,4.0,0.0,17.0,0.0,0.0,74
481130137212008,11,40.0,38.0,59.0,8.0,42.0,2.0,0.0,23.0,0.0,0.0,35.0,2.0,0.0,14.0,0.0,0.0,78
481130137212009,2,18.0,13.0,21.0,1.0,23.0,3.0,0.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0,0.0,2.0,31
481130137212012,35,78.0,91.0,123.0,17.0,104.0,12.0,0.0,16.0,0.0,2.0,85.0,7.0,0.0,14.0,0.0,0.0,169
481130137212013,14,42.0,42.0,65.0,8.0,57.0,6.0,0.0,7.0,0.0,0.0,47.0,4.0,0.0,6.0,0.0,0.0,84
481130137212014,4,11.0,16.0,21.0,3.0,13.0,1.0,0.0,9.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,27
481130137212015,10,55.0,59.0,82.0,3.0,69.0,7.0,0.0,26.0,0.0,2.0,55.0,4.0,0.0,19.0,0.0,1.0,114
481130137212016,3,13.0,10.0,18.0,3.0,11.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,23
481130137212017,2,12.0,13.0,20.0,2.0,13.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,25
481130137212018,6,25.0,26.0,40.0,6.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,51
481130137212019,13,43.0,42.0,60.0,8.0,61.0,8.0,0.0,0.0,0.0,3.0,45.0,4.0,0.0,0.0,0.0,3.0,85
481130137212020,32,102.0,124.0,172.0,22.0,143.0,18.0,0.0,27.0,0.0,6.0,115.0,14.0,0.0,19.0,0.0,2.0,226
481130137212021,40,71.0,68.0,104.0,24.0,72.0,9.0,0.0,18.0,0.0,0.0,61.0,8.0,0.0,11.0,0.0,0.0,139
481130137212022,9,36.0,39.0,55.0,6.0,48.0,8.0,0.0,10.0,0.0,0.0,36.0,4.0,0.0,9.0,0.0,0.0,75
481130137212028,29,81.0,64.0,105.0,17.0,83.0,2.0,0.0,27.0,0.0,4.0,61.0,2.0,0.0,23.0,0.0,2.0,145
481130137212029,0,2.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7
481130137212030,9,22.0,22.0,26.0,5.0,18.0,17.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,44
481130137212031,11,33.0,37.0,58.0,8.0,48.0,3.0,0.0,8.0,0.0,0.0,41.0,3.0,0.0,6.0,0.0,0.0,70
481130137212032,9,34.0,30.0,56.0,8.0,49.0,2.0,0.0,4.0,0.0,0.0,43.0,2.0,0.0,3.0,0.0,0.0,64
481130137212033,17,44.0,34.0,65.0,14.0,36.0,7.0,0.0,17.0,0.0,1.0,31.0,7.0,0.0,12.0,0.0,1.0,78
481130137213001,24,47.0,56.0,68.0,12.0,59.0,9.0,0.0,11.0,0.0,0.0,39.0,7.0,0.0,10.0,0.0,0.0,103
481130137213002,20,31.0,29.0,55.0,19.0,39.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,60
481130137213008,54,237.0,230.0,391.0,40.0,332.0,28.0,1.0,40.0,0.0,12.0,293.0,24.0,1.0,27.0,0.0,6.0,467
481130137213009,12,44.0,49.0,87.0,9.0,66.0,12.0,0.0,2.0,0.0,1.0,64.0,11.0,0.0,2.0,0.0,1.0,93
481130137213010,14,48.0,49.0,82.0,10.0,78.0,3.0,0.0,2.0,0.0,0.0,68.0,2.0,0.0,2.0,0.0,0.0,97
481130137213011,1,27.0,26.0,51.0,1.0,47.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,53
481130137213012,1,21.0,25.0,33.0,1.0,40.0,0.0,0.0,5.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,46
481130137213013,5,34.0,32.0,53.0,3.0,60.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,66
481130137213014,16,58.0,62.0,101.0,11.0,71.0,2.0,0.0,29.0,0.0,2.0,62.0,2.0,0.0,26.0,0.0,0.0,120
481130137213015,13,24.0,24.0,37.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,48
481130137213016,28,53.0,74.0,97.0,18.0,56.0,41.0,0.0,2.0,0.0,0.0,53.0,26.0,0.0,0.0,0.0,0.0,127
481130137213017,2,18.0,19.0,29.0,1.0,28.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,37
481130137213018,0,13.0,12.0,21.0,0.0,18.0,0.0,0.0,6.0,0.0,1.0,15.0,0.0,0.0,5.0,0.0,1.0,25
481130137213019,6,53.0,60.0,90.0,5.0,99.0,5.0,0.0,3.0,0.0,0.0,80.0,2.0,0.0,3.0,0.0,0.0,113
481130137213020,12,33.0,29.0,53.0,8.0,46.0,4.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,62
481130137213021,3,11.0,13.0,19.0,2.0,16.0,2.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,3.0,0.0,0.0,24
481130137213022,19,56.0,53.0,95.0,12.0,57.0,12.0,0.0,21.0,0.0,0.0,52.0,12.0,0.0,19.0,0.0,0.0,109
481130137213023,4,13.0,12.0,22.0,2.0,18.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,25
481130137213024,0,8.0,6.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14
481130137213025,10,42.0,52.0,79.0,7.0,72.0,6.0,0.0,6.0,0.0,0.0,64.0,4.0,0.0,4.0,0.0,0.0,94
481130137213026,3,21.0,25.0,33.0,2.0,40.0,0.0,1.0,1.0,0.0,1.0,28.0,0.0,1.0,1.0,0.0,1.0,46
481130137213027,0,11.0,9.0,14.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,20
481130137221002,3,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
481130137221015,0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
481130137221019,121,285.0,346.0,579.0,103.0,337.0,81.0,1.0,72.0,1.0,18.0,322.0,70.0,1.0,69.0,1.0,13.0,631
481130137221025,158,153.0,173.0,209.0,91.0,55.0,97.0,0.0,11.0,0.0,5.0,42.0,66.0,0.0,8.0,0.0,2.0,326
481130137221027,81,178.0,204.0,311.0,61.0,153.0,90.0,0.0,40.0,0.0,18.0,140.0,65.0,0.0,36.0,0.0,9.0,382
481130137221030,56,101.0,112.0,193.0,46.0,122.0,23.0,1.0,5.0,0.0,6.0,119.0,20.0,1.0,5.0,0.0,2.0,213
481130137222000,3,6.0,4.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,10
481130137222001,27,34.0,31.0,48.0,15.0,28.0,0.0,0.0,9.0,0.0,1.0,26.0,0.0,0.0,6.0,0.0,1.0,65
481130137222002,0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
481130137222003,2,10.0,11.0,17.0,2.0,13.0,2.0,0.0,4.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,21
481130137222004,2,5.0,5.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,10
481130137222011,3,20.0,16.0,33.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,36
481130137222012,19,34.0,26.0,45.0,13.0,27.0,11.0,1.0,2.0,0.0,0.0,23.0,7.0,1.0,1.0,0.0,0.0,60
481130137222013,1,4.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,7
481130137222014,14,11.0,13.0,17.0,8.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,24
481130137222015,3,17.0,16.0,26.0,3.0,28.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,33
481130137222016,154,192.0,183.0,300.0,107.0,115.0,82.0,1.0,15.0,0.0,8.0,107.0,67.0,1.0,12.0,0.0,6.0,375
481130137222017,96,222.0,262.0,411.0,67.0,264.0,71.0,0.0,45.0,0.0,8.0,243.0,56.0,0.0,43.0,0.0,2.0,484
481130137222018,2,6.0,10.0,16.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16
481130137222019,1,27.0,32.0,55.0,1.0,46.0,9.0,0.0,3.0,0.0,0.0,45.0,6.0,0.0,3.0,0.0,0.0,59
481130137222020,304,281.0,336.0,427.0,187.0,176.0,81.0,2.0,44.0,0.0,10.0,140.0,59.0,2.0,34.0,0.0,5.0,617
481130137222022,0,6.0,14.0,20.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,20
481130137222023,2,10.0,20.0,28.0,2.0,25.0,0.0,0.0,1.0,0.0,2.0,23.0,0.0,0.0,1.0,0.0,2.0,30
481130137222024,3,12.0,10.0,22.0,3.0,15.0,0.0,0.0,2.0,0.0,2.0,15.0,0.0,0.0,2.0,0.0,2.0,22
481130137222025,5,25.0,25.0,44.0,5.0,35.0,3.0,0.0,6.0,0.0,1.0,30.0,3.0,0.0,6.0,0.0,0.0,50
481130137222029,6,25.0,29.0,44.0,5.0,44.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,0.0,0.0,0.0,3.0,54
481130137222030,0,40.0,41.0,66.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,81
481130137251015,538,717.0,768.0,1218.0,382.0,618.0,213.0,8.0,73.0,0.0,35.0,573.0,172.0,8.0,60.0,0.0,23.0,1485
481130137251016,1,17.0,21.0,37.0,1.0,33.0,4.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,38
481130137251017,1,4.0,10.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14
481130137251019,5,31.0,37.0,68.0,5.0,61.0,1.0,0.0,0.0,1.0,0.0,61.0,1.0,0.0,0.0,1.0,0.0,68
481130137252000,625,507.0,485.0,675.0,387.0,156.0,120.0,1.0,63.0,0.0,27.0,131.0,91.0,1.0,51.0,0.0,14.0,992
481130137253000,64,200.0,194.0,346.0,50.0,236.0,66.0,1.0,19.0,0.0,8.0,217.0,58.0,1.0,15.0,0.0,5.0,394
481130137253002,228,289.0,335.0,491.0,159.0,210.0,130.0,5.0,33.0,0.0,18.0,189.0,99.0,4.0,30.0,0.0,10.0,624
481130137261000,0,24.0,27.0,41.0,0.0,45.0,0.0,2.0,4.0,0.0,0.0,37.0,0.0,0.0,4.0,0.0,0.0,51
481130137261001,0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5
481130137261004,6,17.0,11.0,22.0,2.0,14.0,4.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,28
481130137261006,0,15.0,20.0,31.0,0.0,31.0,0.0,0.0,1.0,0.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,35
481130137261008,14,119.0,148.0,251.0,12.0,236.0,0.0,2.0,11.0,0.0,4.0,224.0,0.0,2.0,11.0,0.0,2.0,267
481130137261009,2,17.0,25.0,37.0,2.0,26.0,2.0,1.0,11.0,0.0,0.0,26.0,2.0,1.0,6.0,0.0,0.0,42
481130137261010,0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4
481130137261011,6,14.0,23.0,34.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,37
481130137261012,0,31.0,23.0,46.0,0.0,47.0,0.0,0.0,5.0,0.0,2.0,39.0,0.0,0.0,5.0,0.0,2.0,54
