,CNTYVTD,18R_Governor_D_tot,ValdezD_18R_Governor_pct,WhiteD_18R_Governor_pct,WVAP_pct,HVAP_pct,BVAP_pct,non_WVAP_pct,non_HVAP_pct,non_BVAP_pct
2907,1213098,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2908,1213099,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2909,1214000,44,0.5,0.5,0.8469510725476018,0.11665461557001687,0.013497228247770547,0.15304892745239818,0.8833453844299831,0.9865027717522294
2910,1214001,13,0.46153846153846156,0.5384615384615384,0.8074679113185531,0.15519253208868145,0.011668611435239206,0.1925320886814469,0.8448074679113186,0.9883313885647608
2911,1214002,17,0.6470588235294118,0.35294117647058826,0.8794221698113207,0.08343160377358491,0.01179245283018868,0.12057783018867929,0.9165683962264151,0.9882075471698113
2912,1214003,164,0.39634146341463417,0.6036585365853658,0.9616063548102383,0.01676963812886143,0.00617828773168579,0.03839364518976174,0.9832303618711385,0.9938217122683142
2913,1214004,33,0.6060606060606061,0.3939393939393939,0.5763667565579799,0.20617798480019614,0.12355969600392253,0.42363324344202014,0.7938220151998039,0.8764403039960775
2914,1214005,138,0.572463768115942,0.427536231884058,0.8163782186576615,0.10384128324187421,0.03967918953144787,0.18362178134233853,0.8961587167581258,0.9603208104685521
2915,1214006,154,0.6493506493506493,0.35064935064935066,0.7649513212795549,0.12969401947148818,0.0702364394993046,0.2350486787204451,0.8703059805285118,0.9297635605006954
2916,1214007,160,0.5625,0.4375,0.7420890506860823,0.10837300476057127,0.0417250070008401,0.25791094931391767,0.8916269952394287,0.9582749929991599
2917,1214008,121,0.6363636363636364,0.36363636363636365,0.772440562833576,0.14167879670063077,0.036390101892285295,0.22755943716642402,0.8583212032993692,0.9636098981077147
2918,1214009,102,0.6764705882352942,0.3235294117647059,0.4218823162166381,0.36522553457156237,0.15514281254877477,0.5781176837833619,0.6347744654284376,0.8448571874512252
2919,1214010,64,0.546875,0.453125,0.6668202764976958,0.20599078341013824,0.08294930875576037,0.3331797235023042,0.7940092165898618,0.9170506912442397
2920,1214011,158,0.6455696202531646,0.35443037974683544,0.49597032109504924,0.21350901880516823,0.23947806063707305,0.5040296789049508,0.7864909811948317,0.760521939362927
2921,1214012,32,0.59375,0.40625,0.7151582454192116,0.138811771238201,0.07440310938367574,0.2848417545807884,0.861188228761799,0.9255968906163242
2922,1214013,10,0.6,0.4,0.677115987460815,0.19122257053291536,0.07836990595611286,0.322884012539185,0.8087774294670846,0.9216300940438872
2923,1214014,13,0.46153846153846156,0.5384615384615384,0.5762644364794902,0.13699721226602948,0.1863799283154122,0.4237355635205098,0.8630027877339705,0.8136200716845878
2924,1214015,5,0.8,0.2,0.5869252873563219,0.1817528735632184,0.1400862068965517,0.4130747126436781,0.8182471264367817,0.8599137931034483
2925,1214016,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2926,1214017,22,0.3181818181818182,0.6818181818181818,0.9306581059390048,0.04526484751203853,0.0044943820224719105,0.06934189406099522,0.9547351524879615,0.9955056179775281
2927,1214018,16,0.3125,0.6875,0.8076398362892224,0.08594815825375171,0.03956343792633015,0.19236016371077758,0.9140518417462483,0.9604365620736699
2928,1214019,8,0.5,0.5,0.9175257731958762,0.02577319587628866,0.005154639175257732,0.08247422680412375,0.9742268041237113,0.9948453608247423
2929,1214020,17,0.5294117647058824,0.47058823529411764,0.9200940070505288,0.03407755581668625,0.021151586368977675,0.0799059929494712,0.9659224441833137,0.9788484136310224
2930,1214021,14,0.6428571428571429,0.35714285714285715,0.901973265436028,0.07956715467854869,0.002546148949713558,0.09802673456397204,0.9204328453214513,0.9974538510502864
2931,1214022,31,0.5483870967741935,0.45161290322580644,0.9072847682119205,0.04777672658467361,0.013718070009460738,0.0927152317880795,0.9522232734153264,0.9862819299905392
2932,1214023A,34,0.5294117647058824,0.47058823529411764,0.8614557485525227,0.060380479735318446,0.02564102564102564,0.13854425144747728,0.9396195202646815,0.9743589743589743
2933,1214023B,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2934,1214024,44,0.3409090909090909,0.6590909090909091,0.8809441166261714,0.06213120444290177,0.022561610551891705,0.11905588337382855,0.9378687955570982,0.9774383894481083
2935,1214025,37,0.40540540540540543,0.5945945945945946,0.7648464163822526,0.0720136518771331,0.025597269624573378,0.2351535836177474,0.927986348122867,0.9744027303754266
2936,1214026,13,0.3076923076923077,0.6923076923076923,0.7532637075718016,0.08616187989556136,0.04046997389033943,0.2467362924281984,0.9138381201044387,0.9595300261096605
2937,1214027,26,0.8461538461538461,0.15384615384615385,0.713094245204337,0.06394217403391715,0.024464831804281346,0.28690575479566305,0.9360578259660829,0.9755351681957186
2938,1214028,36,0.4722222222222222,0.5277777777777778,0.8613527925905136,0.0816727476845355,0.015997754701094585,0.13864720740948644,0.9183272523154645,0.9840022452989055
2939,1214029,5,1.0,0.0,0.6870748299319728,0.2653061224489796,0.013605442176870748,0.3129251700680272,0.7346938775510203,0.9863945578231292
2940,1214030,12,0.75,0.25,0.8428835489833642,0.04805914972273567,0.04805914972273567,0.15711645101663585,0.9519408502772644,0.9519408502772644
2941,1214031,57,0.47368421052631576,0.5263157894736842,0.9113995485327314,0.04034988713318285,0.013826185101580136,0.08860045146726858,0.9596501128668171,0.9861738148984198
2942,1214032,40,0.325,0.675,0.850563449289564,0.07741303282704556,0.0240078392944635,0.14943655071043604,0.9225869671729544,0.9759921607055365
2943,1214033,30,0.5,0.5,0.7655948553054662,0.1504823151125402,0.03054662379421222,0.23440514469453377,0.8495176848874598,0.9694533762057878
2944,1214034,21,0.5714285714285714,0.42857142857142855,0.7314814814814815,0.14733115468409586,0.08006535947712418,0.2685185185185185,0.8526688453159041,0.9199346405228759
2945,1214035,34,0.35294117647058826,0.6470588235294118,0.8070283600493219,0.11159062885326756,0.036374845869297165,0.19297163995067812,0.8884093711467325,0.9636251541307028
2946,1214036,26,0.3076923076923077,0.6923076923076923,0.8845867460908414,0.07855547282204021,0.013775130305286671,0.11541325390915858,0.9214445271779598,0.9862248696947133
2947,1214037,91,0.6923076923076923,0.3076923076923077,0.646745336886182,0.1922344880091359,0.08298439284354778,0.35325466311381803,0.8077655119908641,0.9170156071564523
2948,1214038,7,0.8571428571428571,0.14285714285714285,0.778125,0.171875,0.00625,0.22187500000000004,0.828125,0.99375
2949,1214039,28,0.75,0.25,0.6198233020430701,0.12921038100496962,0.11043622308117063,0.3801766979569299,0.8707896189950304,0.8895637769188294
2950,1214040,86,0.6511627906976745,0.3488372093023256,0.8534538411878632,0.09038089089735313,0.0316333118140736,0.14654615881213684,0.9096191091026469,0.9683666881859264
2951,1214041,27,0.7777777777777778,0.2222222222222222,0.5193181818181818,0.33636363636363636,0.07840909090909091,0.4806818181818182,0.6636363636363636,0.9215909090909091
2952,1214042,0,0.0,0.0,0.7045454545454546,0.18181818181818182,0.09090909090909091,0.2954545454545454,0.8181818181818181,0.9090909090909091
2953,1214043,27,0.4074074074074074,0.5925925925925926,0.8146887159533074,0.08706225680933852,0.03501945525291829,0.18531128404669261,0.9129377431906615,0.9649805447470817
2954,1214044,32,0.46875,0.53125,0.829092654824772,0.10609697551608258,0.03408545367258761,0.170907345175228,0.8939030244839175,0.9659145463274124
2955,1214045,38,0.7631578947368421,0.23684210526315788,0.5363128491620112,0.21111437812408115,0.11687738900323434,0.46368715083798884,0.7888856218759188,0.8831226109967657
2956,1214046A,32,0.4375,0.5625,0.8356997971602435,0.068289384719405,0.03786342123056119,0.16430020283975655,0.931710615280595,0.9621365787694388
2957,1214046B,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2958,1214046C,0,0.0,0.0,0.7391304347826086,0.13043478260869565,0.0,0.26086956521739135,0.8695652173913043,1.0
2959,1214046D,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2960,1214047,26,0.4230769230769231,0.5769230769230769,0.7998338870431894,0.1212624584717608,0.03986710963455149,0.20016611295681064,0.8787375415282392,0.9601328903654485
2961,1214048,34,0.5882352941176471,0.4117647058823529,0.8252808988764045,0.07640449438202247,0.05056179775280899,0.17471910112359545,0.9235955056179775,0.949438202247191
2962,1214049,15,0.6,0.4,0.7861721611721612,0.1478937728937729,0.022435897435897436,0.21382783882783885,0.8521062271062271,0.9775641025641025
2963,1230101,10,0.2,0.8,0.4912335629304947,0.34502191609267374,0.14809016906700062,0.5087664370695053,0.6549780839073263,0.8519098309329993
2964,1230102,14,0.42857142857142855,0.5714285714285714,0.20483383685800605,0.5039274924471299,0.27613293051359517,0.795166163141994,0.49607250755287013,0.7238670694864049
2965,1230201,5,0.6,0.4,0.7161936560934892,0.2270450751252087,0.038397328881469114,0.2838063439065108,0.7729549248747913,0.9616026711185309
2966,1230202,11,0.2727272727272727,0.7272727272727273,0.6573681018799272,0.26318981200727715,0.07277137659187387,0.3426318981200728,0.7368101879927229,0.9272286234081262
2967,1230203,5,0.4,0.6,0.6465306122448979,0.28489795918367344,0.06285714285714286,0.35346938775510206,0.7151020408163266,0.9371428571428572
2968,1230301,8,0.25,0.75,0.694047619047619,0.28273809523809523,0.01904761904761905,0.305952380952381,0.7172619047619048,0.9809523809523809
2969,1230302,4,0.0,1.0,0.6432469304229195,0.3069577080491132,0.04160982264665757,0.35675306957708053,0.6930422919508867,0.9583901773533424
2970,1230303,2,0.5,0.5,0.7450592885375494,0.22924901185770752,0.019762845849802372,0.25494071146245056,0.7707509881422925,0.9802371541501976
2971,1230401,17,0.11764705882352941,0.8823529411764706,0.7143407864302236,0.21395528141865844,0.0582112567463377,0.2856592135697764,0.7860447185813415,0.9417887432536622
2972,1230402,7,0.2857142857142857,0.7142857142857143,0.8947876447876448,0.08494208494208494,0.013513513513513514,0.10521235521235517,0.915057915057915,0.9864864864864865
2973,1250001,0,0.0,0.0,0.900709219858156,0.07092198581560284,0.0070921985815602835,0.099290780141844,0.9290780141843972,0.9929078014184397
2974,1250002,0,0.0,0.0,0.8435374149659864,0.14965986394557823,0.006802721088435374,0.15646258503401356,0.8503401360544218,0.9931972789115646
2975,1250003A,2,0.5,0.5,0.49047619047619045,0.38095238095238093,0.11904761904761904,0.5095238095238095,0.6190476190476191,0.8809523809523809
2976,1250003B,0,0.0,0.0,0.8873239436619719,0.08450704225352113,0.0,0.11267605633802813,0.9154929577464789,1.0
2977,1250004A,0,0.0,0.0,0.5261707988980716,0.4214876033057851,0.01652892561983471,0.4738292011019284,0.578512396694215,0.9834710743801653
2978,1250004B,0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0
2979,1250005,1,0.0,1.0,0.7992700729927007,0.12408759124087591,0.01824817518248175,0.2007299270072993,0.8759124087591241,0.9817518248175182
2980,1250006,5,0.4,0.6,0.9318181818181818,0.06493506493506493,0.0,0.06818181818181823,0.935064935064935,1.0
2981,1270001,458,0.6550218340611353,0.34497816593886466,0.18764044943820224,0.7887640449438202,0.008426966292134831,0.8123595505617978,0.21123595505617976,0.9915730337078652
2982,1270002,505,0.7247524752475247,0.27524752475247527,0.11908831908831909,0.8655270655270655,0.006837606837606838,0.8809116809116809,0.1344729344729345,0.9931623931623932
2983,1270003,175,0.8171428571428572,0.18285714285714286,0.13971742543171115,0.8508634222919937,0.0031397174254317113,0.8602825745682888,0.14913657770800626,0.9968602825745683
2984,1270004,17,0.5882352941176471,0.4117647058823529,0.26865671641791045,0.7238805970149254,0.0,0.7313432835820896,0.27611940298507465,1.0
2985,1270005,329,0.8206686930091185,0.17933130699088146,0.10032715376226826,0.8920392584514721,0.004362050163576881,0.8996728462377317,0.10796074154852786,0.9956379498364231
2986,1270006,252,0.7658730158730159,0.23412698412698413,0.13632204940530648,0.8398902104300091,0.01738334858188472,0.8636779505946935,0.1601097895699909,0.9826166514181153
2987,1270007,177,0.7344632768361582,0.2655367231638418,0.10603829160530191,0.8836524300441826,0.0029455081001472753,0.8939617083946981,0.11634756995581741,0.9970544918998527
2988,1290101,6,0.3333333333333333,0.6666666666666666,0.8205741626794258,0.11961722488038277,0.04784688995215311,0.17942583732057416,0.8803827751196173,0.9521531100478469
2989,1290102,0,0.0,0.0,0.949874686716792,0.03007518796992481,0.002506265664160401,0.05012531328320802,0.9699248120300752,0.9974937343358397
2990,1290201,0,0.0,0.0,0.9297297297297298,0.04054054054054054,0.012162162162162163,0.07027027027027022,0.9594594594594594,0.9878378378378379
2991,1290301,0,0.0,0.0,0.8740740740740741,0.05555555555555555,0.037037037037037035,0.12592592592592589,0.9444444444444444,0.962962962962963
2992,1290303,0,0.0,0.0,0.8990147783251231,0.09113300492610837,0.0049261083743842365,0.10098522167487689,0.9088669950738917,0.9950738916256158
2993,1290401,0,0.0,0.0,0.7973760932944607,0.09037900874635568,0.09620991253644315,0.20262390670553931,0.9096209912536444,0.9037900874635568
2994,1310001,94,0.851063829787234,0.14893617021276595,0.05786802030456853,0.9385786802030457,0.0010152284263959391,0.9421319796954315,0.06142131979695431,0.9989847715736041
2995,1310002,55,0.7454545454545455,0.2545454545454545,0.08390022675736962,0.9108087679516251,0.0007558578987150416,0.9160997732426304,0.08919123204837487,0.999244142101285
2996,1310003,46,0.9130434782608695,0.08695652173913043,0.06228373702422145,0.9359861591695502,0.0,0.9377162629757786,0.06401384083044981,1.0
2997,1310004,19,0.6842105263157895,0.3157894736842105,0.10526315789473684,0.8909774436090225,0.0,0.8947368421052632,0.10902255639097747,1.0
2998,1310005,7,0.8571428571428571,0.14285714285714285,0.11089108910891089,0.8712871287128713,0.0,0.8891089108910891,0.12871287128712872,1.0
2999,1310006,9,0.8888888888888888,0.1111111111111111,0.10119047619047619,0.8928571428571429,0.0,0.8988095238095238,0.1071428571428571,1.0
3000,1310007,3,1.0,0.0,0.32413793103448274,0.6758620689655173,0.0,0.6758620689655173,0.32413793103448274,1.0
3001,1310008,677,0.7828655834564254,0.2171344165435746,0.1925133689839572,0.7953330092367525,0.0024307243558580457,0.8074866310160428,0.20466699076324746,0.997569275644142
3002,1310009,48,0.8125,0.1875,0.0943952802359882,0.856637168141593,0.04424778761061947,0.9056047197640118,0.14336283185840704,0.9557522123893806
3003,1330001,20,0.3,0.7,0.8276541819205857,0.14052379611377078,0.01661503801745987,0.1723458180794143,0.8594762038862293,0.9833849619825401
3004,1330002,6,0.3333333333333333,0.6666666666666666,0.8724279835390947,0.102880658436214,0.00205761316872428,0.12757201646090532,0.897119341563786,0.9979423868312757
3005,1330003,22,0.36363636363636365,0.6363636363636364,0.8065807025344598,0.1333926189417519,0.035126722987994664,0.1934192974655402,0.8666073810582481,0.9648732770120053
3006,1330004,0,0.0,0.0,0.8682795698924731,0.12903225806451613,0.0,0.13172043010752688,0.8709677419354839,1.0
3007,1330005,1,0.0,1.0,0.7492625368731564,0.23992133726647,0.0009832841691248771,0.25073746312684364,0.76007866273353,0.9990167158308751
3008,1330006,0,0.0,0.0,0.9222520107238605,0.06702412868632708,0.002680965147453083,0.07774798927613946,0.9329758713136729,0.9973190348525469
3009,1330007,13,0.15384615384615385,0.8461538461538461,0.9178023850085179,0.06431005110732538,0.002981260647359455,0.08219761499148215,0.9356899488926746,0.9970187393526405
3010,1330008,16,0.3125,0.6875,0.8571022727272727,0.08835227272727272,0.03551136363636364,0.14289772727272732,0.9116477272727272,0.9644886363636364
3011,1330009,8,0.5,0.5,0.9227722772277228,0.06336633663366337,0.0,0.07722772277227719,0.9366336633663366,1.0
3012,1350101,17,0.47058823529411764,0.5294117647058824,0.4544565748737168,0.5241974906306013,0.008799087502036826,0.5455434251262832,0.4758025093693987,0.9912009124979632
3013,1350102,9,0.6666666666666666,0.3333333333333333,0.336559399951609,0.6494072102588918,0.0019356399709654004,0.663440600048391,0.3505927897411082,0.9980643600290346
3014,1350103,6,0.8333333333333334,0.16666666666666666,0.46871569703622395,0.5056714233443103,0.00804976216611782,0.531284302963776,0.49432857665568974,0.9919502378338821
3015,1350104,0,0.0,0.0,0.46206896551724136,0.5080459770114942,0.020689655172413793,0.5379310344827586,0.49195402298850577,0.9793103448275862
3016,1350106,6,0.6666666666666666,0.3333333333333333,0.6391352549889135,0.2965631929046563,0.04212860310421286,0.36086474501108645,0.7034368070953436,0.9578713968957872
3017,1350107,3,0.6666666666666666,0.3333333333333333,0.7528809218950064,0.22407170294494239,0.0038412291933418692,0.24711907810499356,0.7759282970550576,0.9961587708066582
3018,1350108,15,0.6,0.4,0.6237977466336906,0.34514976641934597,0.010167628469359714,0.3762022533663094,0.6548502335806541,0.9898323715306403
3019,1350109,0,0.0,0.0,0.7991967871485943,0.17269076305220885,0.004016064257028112,0.20080321285140568,0.8273092369477911,0.9959839357429718
3020,1350110,22,0.45454545454545453,0.5454545454545454,0.5809128630705395,0.37053941908713695,0.018257261410788383,0.41908713692946054,0.629460580912863,0.9817427385892116
3021,1350111,3,0.6666666666666666,0.3333333333333333,0.42068361086765993,0.4899211218229623,0.06485539000876424,0.5793163891323401,0.5100788781770377,0.9351446099912357
3022,1350201,34,0.4117647058823529,0.5882352941176471,0.7146240378922439,0.22498519834221434,0.020130254588513915,0.28537596210775606,0.7750148016577857,0.9798697454114861
3023,1350202,16,0.25,0.75,0.7520504731861198,0.19589905362776025,0.022397476340694007,0.24794952681388016,0.8041009463722397,0.977602523659306
3024,1350203,16,0.3125,0.6875,0.7078790882061446,0.2130822596630327,0.04806739345887017,0.29212091179385535,0.7869177403369673,0.9519326065411299
3025,1350204,5,0.6,0.4,0.7438364401683704,0.21888153938665064,0.017438364401683705,0.25616355983162964,0.7811184606133493,0.9825616355983163
3026,1350205,8,0.375,0.625,0.7209967320261438,0.23570261437908496,0.020016339869281044,0.2790032679738562,0.764297385620915,0.9799836601307189
3027,1350206,1,0.0,1.0,0.7900677200902935,0.18284424379232506,0.002257336343115124,0.20993227990970653,0.817155756207675,0.9977426636568849
3028,1350207,0,0.0,0.0,0.8358556461001164,0.1478463329452852,0.006984866123399301,0.16414435389988358,0.8521536670547147,0.9930151338766007
3029,1350208,20,0.55,0.45,0.6210826210826211,0.30146011396011396,0.03952991452991453,0.37891737891737887,0.698539886039886,0.9604700854700855
3030,1350209,4,0.25,0.75,0.575880758807588,0.2958446251129178,0.07949412827461608,0.42411924119241196,0.7041553748870821,0.9205058717253839
3031,1350301,24,0.5833333333333334,0.4166666666666667,0.41781643671265745,0.5362927414517097,0.02459508098380324,0.5821835632873426,0.4637072585482903,0.9754049190161967
3032,1350302,7,0.5714285714285714,0.42857142857142855,0.4563894523326572,0.5003380662609872,0.03110209601081812,0.5436105476673427,0.4996619337390128,0.9688979039891819
3033,1350303,11,0.5454545454545454,0.45454545454545453,0.3650449333746514,0.5807251317012705,0.03501704369383328,0.6349550666253486,0.4192748682987295,0.9649829563061667
3034,1350304,7,0.8571428571428571,0.14285714285714285,0.24850555081127243,0.6994022203245089,0.04184457728437233,0.7514944491887275,0.30059777967549106,0.9581554227156277
3035,1350305,5,0.8,0.2,0.2293046357615894,0.7268211920529801,0.030629139072847682,0.7706953642384106,0.2731788079470199,0.9693708609271523
3036,1350306,7,0.42857142857142855,0.5714285714285714,0.3345929233940227,0.6059773273789076,0.04225352112676056,0.6654070766059773,0.39402267262109236,0.9577464788732395
3037,1350307,18,0.5,0.5,0.3830007774034724,0.5581756931847629,0.03990671158331174,0.6169992225965276,0.4418243068152371,0.9600932884166883
3038,1350308,3,0.3333333333333333,0.6666666666666666,0.5814332247557004,0.36074918566775244,0.030944625407166124,0.41856677524429964,0.6392508143322475,0.9690553745928339
3039,1350309,6,0.8333333333333334,0.16666666666666666,0.6049013747758517,0.3407053197848177,0.034668260609683206,0.3950986252241483,0.6592946802151822,0.9653317393903168
3040,1350311,4,0.25,0.75,0.4218158890290038,0.5353089533417402,0.02459016393442623,0.5781841109709962,0.4646910466582598,0.9754098360655737
3041,1350312,16,0.3125,0.6875,0.6473891072431218,0.3054463784390792,0.027512633352049412,0.3526108927568782,0.6945536215609208,0.9724873666479505
3042,1350401,9,0.5555555555555556,0.4444444444444444,0.4442456768038163,0.4627310673822302,0.06678592725104353,0.5557543231961837,0.5372689326177698,0.9332140727489565
3043,1350402,35,0.5428571428571428,0.45714285714285713,0.11918194640338504,0.5490126939351199,0.32651622002820874,0.8808180535966149,0.45098730606488013,0.6734837799717912
3044,1350403,45,0.6888888888888889,0.3111111111111111,0.03506620892594409,0.8357037763609613,0.12211868563021089,0.9649337910740559,0.16429622363903873,0.8778813143697891
3045,1350404,10,0.9,0.1,0.24973821989528797,0.7424083769633508,0.0020942408376963353,0.750261780104712,0.2575916230366492,0.9979057591623036
3046,1350405,10,0.9,0.1,0.0552112676056338,0.8912676056338028,0.048450704225352116,0.9447887323943662,0.1087323943661972,0.9515492957746479
3047,1350406,25,0.72,0.28,0.2303245887060916,0.7283236994219653,0.031124944419742107,0.7696754112939084,0.2716763005780347,0.9688750555802579
3048,1350407,3,0.6666666666666666,0.3333333333333333,0.414025974025974,0.5693506493506494,0.003116883116883117,0.585974025974026,0.4306493506493506,0.9968831168831169
3049,1350408,7,0.7142857142857143,0.2857142857142857,0.20337620578778134,0.7644694533762058,0.017684887459807074,0.7966237942122186,0.23553054662379425,0.9823151125401929
3050,1350409,15,0.6,0.4,0.15507246376811595,0.8333333333333334,0.008695652173913044,0.844927536231884,0.16666666666666663,0.991304347826087
3051,1350412,5,0.8,0.2,0.3102910602910603,0.5784823284823285,0.08264033264033264,0.6897089397089398,0.4215176715176715,0.9173596673596673
3052,1370001,2,0.5,0.5,0.2590529247910863,0.7298050139275766,0.011142061281337047,0.7409470752089137,0.2701949860724234,0.9888579387186629
3053,1370002,4,0.5,0.5,0.7886363636363637,0.19090909090909092,0.0022727272727272726,0.2113636363636363,0.8090909090909091,0.9977272727272727
3054,1370003,2,0.5,0.5,0.6379746835443038,0.3569620253164557,0.0,0.36202531645569624,0.6430379746835443,1.0
3055,1370004,0,0.0,0.0,0.33248081841432225,0.649616368286445,0.0025575447570332483,0.6675191815856778,0.350383631713555,0.9974424552429667
3056,1390101,46,0.6086956521739131,0.391304347826087,0.7458734525447043,0.16334250343878953,0.054332874828060526,0.2541265474552957,0.8366574965612105,0.9456671251719395
3057,1390102,56,0.6071428571428571,0.39285714285714285,0.7808747855917667,0.1676672384219554,0.030874785591766724,0.2191252144082333,0.8323327615780446,0.9691252144082333
3058,1390103,53,0.5849056603773585,0.41509433962264153,0.8513593380614657,0.09544917257683215,0.026891252955082743,0.1486406619385343,0.9045508274231678,0.9731087470449172
3059,1390104,34,0.6470588235294118,0.35294117647058826,0.8524590163934426,0.10655737704918032,0.025884383088869714,0.14754098360655743,0.8934426229508197,0.9741156169111302
3060,1390105,48,0.6041666666666666,0.3958333333333333,0.8662636947487722,0.08726860596902153,0.02568945976577257,0.13373630525122782,0.9127313940309785,0.9743105402342275
3061,1390106,40,0.6,0.4,0.8805858054825385,0.0758542996620353,0.026661659782200527,0.11941419451746149,0.9241457003379647,0.9733383402177995
3062,1390107,68,0.6323529411764706,0.36764705882352944,0.8727512066695919,0.051338306274681875,0.05397103992979377,0.12724879333040806,0.9486616937253182,0.9460289600702062
3063,1390108,36,0.5277777777777778,0.4722222222222222,0.811965811965812,0.08888888888888889,0.08376068376068375,0.18803418803418803,0.9111111111111111,0.9162393162393162
3064,1390109,45,0.6,0.4,0.8392955421023666,0.07264722069345074,0.0682443588332416,0.16070445789763343,0.9273527793065492,0.9317556411667584
3065,1390110,101,0.6534653465346535,0.3465346534653465,0.6381255423777842,0.13827017645357245,0.19409892970783918,0.3618744576222158,0.8617298235464276,0.8059010702921608
3066,1390111,24,0.6666666666666666,0.3333333333333333,0.7937898089171974,0.1664012738853503,0.020700636942675158,0.20621019108280259,0.8335987261146497,0.9792993630573248
3067,1390112,34,0.7941176470588235,0.20588235294117646,0.6981424148606811,0.26367389060887514,0.025283797729618165,0.30185758513931893,0.7363261093911249,0.9747162022703818
3068,1390113,49,0.6938775510204082,0.30612244897959184,0.2222222222222222,0.1891156462585034,0.5764172335600907,0.7777777777777778,0.8108843537414966,0.42358276643990933
3069,1390114,53,0.6226415094339622,0.37735849056603776,0.6907327586206896,0.19719827586206898,0.09267241379310345,0.3092672413793104,0.802801724137931,0.9073275862068966
3070,1390115,47,0.7446808510638298,0.2553191489361702,0.6405090137857901,0.2598091198303287,0.07688229056203605,0.35949098621420994,0.7401908801696713,0.9231177094379639
3071,1390116,32,0.5625,0.4375,0.7265758091993185,0.21507666098807496,0.0379045996592845,0.2734241908006815,0.784923339011925,0.9620954003407155
3072,1390117,45,0.6666666666666666,0.3333333333333333,0.7253192151977577,0.19775770787916536,0.05699159140454687,0.27468078480224234,0.8022422921208346,0.9430084085954531
3073,1390118,61,0.5409836065573771,0.45901639344262296,0.7223225030084236,0.1441034897713598,0.11492178098676294,0.2776774969915764,0.8558965102286402,0.885078219013237
3074,1390119,33,0.696969696969697,0.30303030303030304,0.6777509068923822,0.2551390568319226,0.05501813784764208,0.32224909310761785,0.7448609431680774,0.9449818621523579
3075,1390120,5,0.6,0.4,0.5720823798627003,0.40503432494279173,0.014874141876430207,0.4279176201372997,0.5949656750572083,0.9851258581235698
3076,1390121,43,0.6744186046511628,0.32558139534883723,0.7375601926163724,0.21067415730337077,0.03812199036918138,0.2624398073836276,0.7893258426966292,0.9618780096308186
3077,1390122,29,0.5862068965517241,0.41379310344827586,0.7592067988668555,0.17492917847025496,0.04815864022662889,0.2407932011331445,0.8250708215297451,0.9518413597733711
3078,1390123,33,0.6666666666666666,0.3333333333333333,0.09259259259259259,0.4719029374201788,0.41954022988505746,0.9074074074074074,0.5280970625798211,0.5804597701149425
3079,1390124,38,0.7105263157894737,0.2894736842105263,0.2795660036166365,0.5160940325497287,0.1891500904159132,0.7204339963833635,0.48390596745027126,0.8108499095840868
3080,1390125,72,0.7222222222222222,0.2777777777777778,0.67643391521197,0.25228595178719865,0.05631753948462178,0.32356608478802995,0.7477140482128013,0.9436824605153782
3081,1390126,25,0.64,0.36,0.6126126126126126,0.32432432432432434,0.05336105336105336,0.3873873873873874,0.6756756756756757,0.9466389466389467
3082,1390127,15,0.5333333333333333,0.4666666666666667,0.5497835497835498,0.30014430014430016,0.1370851370851371,0.4502164502164502,0.6998556998556998,0.8629148629148629
3083,1390128,2,0.5,0.5,0.340632603406326,0.5085158150851582,0.1411192214111922,0.6593673965936739,0.4914841849148418,0.8588807785888077
3084,1390129,9,1.0,0.0,0.5885311871227364,0.3058350100603622,0.0925553319919517,0.41146881287726356,0.6941649899396378,0.9074446680080483
3085,1390130,4,0.5,0.5,0.6979166666666666,0.11328125,0.17447916666666666,0.30208333333333337,0.88671875,0.8255208333333334
3086,1390131,33,0.5454545454545454,0.45454545454545453,0.6542145593869731,0.15996168582375478,0.1657088122605364,0.34578544061302685,0.8400383141762452,0.8342911877394636
3087,1390132,8,0.625,0.375,0.7254098360655737,0.21721311475409835,0.031420765027322405,0.27459016393442626,0.7827868852459017,0.9685792349726776
3088,1390133,9,0.6666666666666666,0.3333333333333333,0.6588235294117647,0.2867647058823529,0.03823529411764706,0.3411764705882353,0.7132352941176471,0.961764705882353
3089,1390134,13,0.6153846153846154,0.38461538461538464,0.8013698630136986,0.14794520547945206,0.03972602739726028,0.1986301369863014,0.8520547945205479,0.9602739726027397
3090,1390135,37,0.7297297297297297,0.2702702702702703,0.839864239432274,0.10891700092564023,0.029003394014193152,0.16013576056772605,0.8910829990743597,0.9709966059858068
3091,1390136,9,0.7777777777777778,0.2222222222222222,0.9211087420042644,0.053304904051172705,0.017057569296375266,0.0788912579957356,0.9466950959488273,0.9829424307036247
3092,1390137,25,0.56,0.44,0.8731466227347611,0.09308072487644152,0.019769357495881382,0.12685337726523893,0.9069192751235585,0.9802306425041186
