ratio,var,type,eps
1.539929370039586,609906.7667576305,bt,0.25
1.719012370380087,680834.6520515664,bt,0.25
1.708235925674287,676566.516982821,bt,0.25
1.7926130863407217,709985.0634768927,bt,0.25
1.7824999150265746,705979.6254757206,bt,0.25
1.7392526803190098,688851.0599681862,bt,0.25
1.4981993694953264,593379.1193187813,bt,0.25
1.4867296164081543,588836.3914787858,bt,0.25
1.4342148588984818,568037.3168050156,bt,0.25
1.6933893463637928,670686.3582165515,bt,0.25
1.6341111962703783,647208.5639967305,bt,0.25
1.851908873702766,733469.8431401332,bt,0.25
1.3370716811519099,529562.6421837695,bt,0.25
1.774487180623539,702806.0897099099,bt,0.25
2.027725115054915,803103.8909041628,bt,0.25
1.930220340722797,764486.0017896731,bt,0.25
1.5455559475484464,612135.2375973366,bt,0.25
1.5827671525996183,626873.1640253079,bt,0.25
1.5525845346608644,614918.9904914704,bt,0.25
1.7657113618935336,699330.3256057866,bt,0.25
1.4939027677969472,591677.4007199365,bt,0.25
2.0660727912790247,818291.9298321519,bt,0.25
1.666879939235418,660187.0021389977,bt,0.25
1.5038776420846818,595628.064590637,bt,0.25
1.8170941737385138,719681.0801592127,bt,0.25
1.827726031063662,723891.9497302261,bt,0.25
1.763215409990629,698341.7751016528,bt,0.25
1.768746510450092,700532.4311560639,bt,0.25
1.575482981610216,623988.184192407,bt,0.25
1.8289247416348928,724366.7128609265,bt,0.25
1.8758592076967826,742955.648822689,bt,0.25
1.6558162511779069,655805.1010318071,bt,0.25
1.6053926804198335,635834.2649611628,bt,0.25
1.5848409583384502,627694.5186781008,bt,0.25
1.624710351587724,643485.2511638562,bt,0.25
1.323560749317685,524211.4819869334,bt,0.25
1.7402908311066192,689262.231546959,bt,0.25
1.5772833601443432,624701.2448509365,bt,0.25
1.8513855578847926,733262.5778819057,bt,0.25
1.512229561791016,598935.9386031826,bt,0.25
2.0615775333140514,816511.5311304324,bt,0.25
1.7359913923935644,687559.3893157699,bt,0.25
1.786030676163132,707378.0240976885,bt,0.25
1.7159460041181651,679620.1823694566,bt,0.25
1.983792225478742,785703.7638872756,bt,0.25
1.764324362602521,698780.988558559,bt,0.25
1.6830523653256484,666592.2777959361,bt,0.25
1.9161276913382137,758904.4456557193,bt,0.25
1.8388935463124445,728314.9727925932,bt,0.25
1.7398667497441085,689094.2692379835,bt,0.25
1.8626588753635802,737727.505136292,bt,0.25
1.930190573779034,764474.2122486851,bt,0.25
1.4871430195708828,589000.1245637264,bt,0.25
1.5230030242267272,603202.8925095039,bt,0.25
1.7916259437302682,709594.094274289,bt,0.25
1.6370266461550365,648363.2615090911,bt,0.25
1.6263779333102208,644145.7161153404,bt,0.25
1.9354801679360678,766569.216949903,bt,0.25
1.7141066968560825,678891.7035397673,bt,0.25
1.6421831884612248,650405.5694920445,bt,0.25
1.394363387300958,552253.6823958904,bt,0.25
1.3702514883873806,542703.8870657391,bt,0.25
1.6701170758815103,661469.1073990071,bt,0.25
1.5007604102501226,594393.4490125205,bt,0.25
2.067477773411073,818848.3891907313,bt,0.25
1.80063336362103,713161.5866861402,bt,0.25
2.024469923964062,801814.6349733213,bt,0.25
1.926602686079514,763053.1879933665,bt,0.25
1.8881600207617917,747827.527540592,bt,0.25
1.7224630500571794,682201.3334889868,bt,0.25
1.693330907136865,670663.2126875157,bt,0.25
1.9370262313437365,767181.5531729269,bt,0.25
1.7203299728801644,681356.5037003036,bt,0.25
1.304743549932613,516758.71339918446,bt,0.25
1.4047916003767493,556383.896315995,bt,0.25
1.691433547504958,669911.7415480029,bt,0.25
1.6756740002581925,663669.9913133205,bt,0.25
1.8584993326828336,736080.0703402797,bt,0.25
2.31688218029613,917627.877638607,bt,0.25
1.7618281507223805,697792.335087446,bt,0.25
1.7121663292511673,678123.1985970993,bt,0.25
1.6098306312873147,637591.9665267516,bt,0.25
1.5514091236115677,614453.4554048389,bt,0.25
2.1173777786786028,838611.8611174505,bt,0.25
1.814760787709716,718756.9157422532,bt,0.25
1.8263004329847723,723327.3251884076,bt,0.25
1.5982170707487555,632992.2820889942,bt,0.25
1.883574845122842,746011.515908256,bt,0.25
1.3816131570311365,547203.8068168032,bt,0.25
2.1057032494224006,833988.0293167203,bt,0.25
1.6436467863058724,650985.244278843,bt,0.25
1.7777669061360106,704105.0627810662,bt,0.25
1.5537429557023832,615377.7964897992,bt,0.25
1.785704461691401,707248.8230982181,bt,0.25
1.8322113272648655,725668.4029606467,bt,0.25
1.9570149965491703,775098.3339000911,bt,0.25
1.706249688050295,675779.844690682,bt,0.25
1.9114713834177834,757060.2612638698,bt,0.25
1.6854286353057952,667533.426895844,bt,0.25
1.0,396061.5198487656,bt,0.25
5.215900192226749,89662.21169760393,eq,0.5
5.5906998101545415,96105.08089531305,eq,0.5
8.585384383564655,147584.2182048817,eq,0.5
5.929426529406655,101927.85082762112,eq,0.5
6.78149100234653,116574.98408116732,eq,0.5
6.184492704122003,106312.48176597926,eq,0.5
6.918444824128842,118929.24357787737,eq,0.5
5.828989599985641,100201.32292330559,eq,0.5
7.60298423986178,130696.59259660885,eq,0.5
4.721209203330092,81158.38943554235,eq,0.5
7.708790609628582,132515.42209398386,eq,0.5
5.409339720293759,92987.47009539246,eq,0.5
5.934877210781289,102021.54896778817,eq,0.5
6.740823981215982,115875.91106915835,eq,0.5
6.5309642569541255,112268.38670517424,eq,0.5
5.651408180976057,97148.66811819117,eq,0.5
6.5134873924904175,111967.95643166352,eq,0.5
3.764968717277094,64720.45279287426,eq,0.5
6.193998551888307,106475.88890633402,eq,0.5
3.145528414505295,54072.1686014082,eq,0.5
7.3725667640295205,126735.67698559145,eq,0.5
5.711639116190433,98184.04814175534,eq,0.5
4.53115666481759,77891.3539644322,eq,0.5
6.707252774437014,115298.81631308042,eq,0.5
4.471336766419341,76863.03973366793,eq,0.5
6.4754790120778,111314.5859059165,eq,0.5
5.278600195831092,90740.03542685996,eq,0.5
5.328109892989665,91591.11554421572,eq,0.5
8.179125002941108,140600.55033410998,eq,0.5
7.535738973440535,129540.63502623413,eq,0.5
6.783273067878438,116605.61809084777,eq,0.5
5.68781520958474,97774.51113398685,eq,0.5
5.693895988490988,97879.04075792231,eq,0.5
5.633031559318533,96832.77086544095,eq,0.5
7.299598402674317,125481.33843961853,eq,0.5
5.688463203574279,97785.65026091175,eq,0.5
6.005856063044876,103241.6875139964,eq,0.5
6.856142345680178,117858.25337367933,eq,0.5
5.24446996506923,90153.33095340806,eq,0.5
7.424405622955065,127626.79578998714,eq,0.5
5.060099888089902,86983.97796282357,eq,0.5
8.738529354894972,150216.80631695985,eq,0.5
6.002043138840552,103176.14269822241,eq,0.5
5.3206580897226425,91463.01777826299,eq,0.5
6.117319507915746,105157.76309486167,eq,0.5
5.7072598675693,98108.7681129063,eq,0.5
8.06171627761795,138582.2743707855,eq,0.5
7.0090370884639395,120486.54001447024,eq,0.5
6.156569385355964,105832.47516573191,eq,0.5
10.847340171725028,186467.62303515556,eq,0.5
6.492225980586954,111602.46914378955,eq,0.5
5.292363153291046,90976.62300712052,eq,0.5
6.372398335307452,109542.61153487902,eq,0.5
5.228709417467388,89882.40445875378,eq,0.5
6.436174063561665,110638.92715388186,eq,0.5
6.749346831127335,116022.42030914678,eq,0.5
6.045406006684064,103921.5577738779,eq,0.5
5.74534835146153,98763.51563109606,eq,0.5
9.991971612028502,171763.69196813056,eq,0.5
7.784282197644895,133813.13533554366,eq,0.5
6.726677298699861,115632.72718989824,eq,0.5
6.98634996227622,120096.54445548981,eq,0.5
4.551007210651904,78232.58822454358,eq,0.5
3.4690763348446834,59634.01239800218,eq,0.5
7.827824814552568,134561.6403281932,eq,0.5
7.085252503690119,121796.69596891405,eq,0.5
5.870670106639087,100917.81792387983,eq,0.5
7.235538508470435,124380.13795959507,eq,0.5
5.525250450204419,94979.99526271867,eq,0.5
6.1770963720268135,106185.33755890778,eq,0.5
6.8469731496203465,117700.63333343418,eq,0.5
8.056706119810508,138496.14890568578,eq,0.5
7.568632807900953,130106.08563691325,eq,0.5
4.744474058552934,81558.31625492692,eq,0.5
7.979825334900879,137174.55513318258,eq,0.5
5.368277971476069,92281.6116472856,eq,0.5
5.2984283676324235,91080.88507353782,eq,0.5
6.085324496153,104607.76339927434,eq,0.5
4.2144097983800455,72446.42144149003,eq,0.5
7.813870063314588,134321.75578025804,eq,0.5
4.658459360051799,80079.70895381176,eq,0.5
4.178539878774388,71829.81142083596,eq,0.5
6.755796999217832,116133.29979600452,eq,0.5
6.521367145812144,112103.41073186476,eq,0.5
5.945780782402397,102208.98321900502,eq,0.5
5.416121565527845,93104.05116877751,eq,0.5
5.624281549710137,96682.35671161316,eq,0.5
8.663832278190938,148932.75086003018,eq,0.5
5.579258631563447,95908.40508881782,eq,0.5
9.531440961114418,163847.09172776714,eq,0.5
8.128226918499998,139725.60360315786,eq,0.5
7.3243087436805325,125906.11340554315,eq,0.5
7.718681126553586,132685.4417626213,eq,0.5
7.3029169786780965,125538.38532572056,eq,0.5
9.871350100521731,169690.187663711,eq,0.5
6.197597595136803,106537.75707208925,eq,0.5
4.422630113889906,76025.76409011091,eq,0.5
7.400882101661939,127222.42245684694,eq,0.5
5.957062524480135,102402.91828471035,eq,0.5
8.425196396595686,144830.55945573046,eq,0.5
6.671484714023694,114683.95726927218,eq,0.5
8.874006697998121,152545.68489397835,eq,0.5
6.08630474919177,104624.61411578351,eq,0.5
5.104011081793853,87738.81885330797,eq,0.5
6.434595225897867,110611.78666582986,eq,0.5
5.835944923695783,100320.88612120833,eq,0.5
6.650555630893278,114324.18276954675,eq,0.5
5.859115587886993,100719.1937807342,eq,0.5
6.71207047420551,115381.63339174734,eq,0.5
4.300336558592948,73923.5170684693,eq,0.5
4.556548702535817,78327.84741281495,eq,0.5
4.124694291371382,70904.19661250332,eq,0.5
6.193038950606276,106459.3931970367,eq,0.5
6.055273143096162,104091.17552752073,eq,0.5
7.102232870659916,122088.59136603416,eq,0.5
4.260859702088865,73244.90318887476,eq,0.5
7.095654214308271,121975.5031441073,eq,0.5
7.820932776935984,134443.16502900573,eq,0.5
6.3975964234738685,109975.77095746905,eq,0.5
4.460618056605937,76678.7832883765,eq,0.5
5.085717020532018,87424.34082780583,eq,0.5
5.612329843035049,96476.90484049675,eq,0.5
6.489193871948422,111550.34668043349,eq,0.5
4.806992321594454,82633.01583298808,eq,0.5
8.052869099047427,138430.18986596714,eq,0.5
6.364315623971957,109403.6683518914,eq,0.5
5.860564009651179,100744.09239728391,eq,0.5
6.5454890105929575,112518.06969135586,eq,0.5
7.14772051656018,122870.53173797866,eq,0.5
6.750658209865837,116044.96313276954,eq,0.5
6.526258359841023,112187.49153317479,eq,0.5
5.281140646849113,90783.70621207257,eq,0.5
7.163505443005278,123141.87730909612,eq,0.5
7.3322277709447095,126042.24283149687,eq,0.5
6.025313411125979,103576.16263783442,eq,0.5
5.51447056620279,94794.68722272394,eq,0.5
5.878368204030832,101050.14952773914,eq,0.5
5.671468125723015,97493.50198123642,eq,0.5
3.0093749853153353,51731.66798953334,eq,0.5
5.512741989954365,94764.97270292681,eq,0.5
5.8315220106390955,100244.85549328338,eq,0.5
6.548034167805281,112561.82137684923,eq,0.5
5.572507214180855,95792.34707537673,eq,0.5
8.522573422975114,146504.48710617272,eq,0.5
5.9664540374386315,102564.35999026684,eq,0.5
6.865841627392594,118024.98567647711,eq,0.5
5.156912383395815,88648.2012280671,eq,0.5
7.078286763495763,121676.9537098755,eq,0.5
6.0270783095198395,103606.50154149115,eq,0.5
5.785318062542939,99450.60176472535,eq,0.5
7.270769795942571,124985.76978522194,eq,0.5
6.661881736185314,114518.88044645348,eq,0.5
6.296347295124527,108235.28121539428,eq,0.5
7.6420884161687725,131368.80004021048,eq,0.5
7.2631913635543945,124855.49524313287,eq,0.5
4.4125668694166205,75852.77520553194,eq,0.5
5.208397876732016,89533.24561786308,eq,0.5
6.022207940774905,103522.77907415856,eq,0.5
5.494974086984731,94459.53942798417,eq,0.5
5.911144945809622,101613.5872952998,eq,0.5
8.15067123981938,140111.4253051426,eq,0.5
6.124663979757621,105284.01581535557,eq,0.5
6.027418252100342,103612.34521228522,eq,0.5
4.2582542802362795,73200.11554396233,eq,0.5
4.599033503662245,79058.16837221623,eq,0.5
6.299009574933596,108281.04625825201,eq,0.5
4.253483404803589,73118.10338359425,eq,0.5
9.179482744072313,157796.87009734364,eq,0.5
5.883427340828041,101137.11695000585,eq,0.5
7.605247892837463,130735.50517638138,eq,0.5
8.622937812583963,148229.76803877577,eq,0.5
6.228924374202639,107076.26973392873,eq,0.5
6.408402745873794,110161.53347802853,eq,0.5
5.9501404695757225,102283.9269832382,eq,0.5
6.998091579388248,120298.3848512742,eq,0.5
6.25110597504979,107457.57522629858,eq,0.5
3.5104167371301744,60344.66094662853,eq,0.5
4.224969618370976,72627.94654370086,eq,0.5
5.1761961303788215,88979.6921194937,eq,0.5
6.597221167790999,113407.35427490238,eq,0.5
6.983069783593709,120040.15762587302,eq,0.5
10.603640602063022,182278.3859714913,eq,0.5
5.669007945137029,97451.21105840706,eq,0.5
5.534054568813104,95131.33955946715,eq,0.5
5.523883038455876,94956.48922212028,eq,0.5
5.443285621943297,93571.0059200432,eq,0.5
9.680294770806402,166405.91404121704,eq,0.5
6.293836232652668,108192.1156242901,eq,0.5
5.559592921437712,95570.34818598346,eq,0.5
5.806300231788987,99811.28882381014,eq,0.5
7.762399035643611,133436.96005770835,eq,0.5
3.946348599668853,67838.40382976968,eq,0.5
8.503890763298706,146183.32900781094,eq,0.5
5.873500713273786,100966.47653350799,eq,0.5
6.469666579514109,111214.66920126398,eq,0.5
5.485784381907256,94301.56683423648,eq,0.5
5.541380777559347,95257.27833423998,eq,0.5
6.988302850343687,120130.11493361896,eq,0.5
7.880916961045442,135474.30335909603,eq,0.5
6.14806732798565,105686.32335306144,eq,0.5
7.946899019030801,136608.54616154527,eq,0.5
6.05566839490746,104097.96997340205,eq,0.5
1.0,17190.170132324893,eq,0.5
38.0925471728178,419083.1146715838,tp,0.5
43.322737993852044,476624.1514959695,tp,0.5
68.28540241332158,751256.1184251308,tp,0.5
44.73946409083977,492210.55958436854,tp,0.5
51.61164707849125,567816.3162168151,tp,0.5
47.90196860108145,527003.5135525601,tp,0.5
54.17448106415925,596011.869646919,tp,0.5
44.858575888041955,493520.992901919,tp,0.5
60.03981402276018,660540.5553692118,tp,0.5
34.571004227197264,380340.1243589402,tp,0.5
59.89625679406542,658961.1805308195,tp,0.5
41.18622002668804,453118.80279432586,tp,0.5
44.053956082483275,484668.80003830825,tp,0.5
51.597585726269266,567661.6173131438,tp,0.5
50.88751915969983,559849.671658997,tp,0.5
42.5519296112424,468143.942064621,tp,0.5
50.72087270980102,558016.2759305435,tp,0.5
26.59735929199468,292616.404031975,tp,0.5
46.29062469773295,509275.97701480327,tp,0.5
20.598451345908146,226618.16518308976,tp,0.5
57.07128410222661,627881.6533680157,tp,0.5
42.26304682072358,464965.7377015367,tp,0.5
32.034573202322065,352435.0486171726,tp,0.5
52.80499710321785,580945.2057863923,tp,0.5
31.73967707290085,349190.68725005916,tp,0.5
48.74818649761183,536313.3565032004,tp,0.5
38.684387052596854,425594.3647352616,tp,0.5
40.27876228238635,443135.21686636313,tp,0.5
64.36230585656399,708095.3521811622,tp,0.5
59.5407608632151,655050.1177899131,tp,0.5
52.48588436445885,577434.4203331703,tp,0.5
43.33232360534675,476729.60960311594,tp,0.5
43.24762324909244,475797.76094117673,tp,0.5
43.046557622775225,473585.69545371726,tp,0.5
58.29885367483664,641387.016441572,tp,0.5
43.24501263502725,475769.03972522117,tp,0.5
45.87605642688253,504715.01758607844,tp,0.5
51.24231209142801,563753.0002082154,tp,0.5
37.72958901097831,415089.95463770424,tp,0.5
56.84506322383975,625392.837120365,tp,0.5
35.994375626071765,395999.6421241485,tp,0.5
70.1057068937659,771282.5784004723,tp,0.5
45.93821314877827,505398.84774560184,tp,0.5
39.12682516549651,430461.9400528744,tp,0.5
47.05677047504852,517704.8898200621,tp,0.5
42.97750204888486,472825.9661329104,tp,0.5
63.88623207678064,702857.7270483527,tp,0.5
54.14450291264141,595682.0587510186,tp,0.5
47.06034827158743,517744.25169603183,tp,0.5
88.60803057563757,974839.7572386919,tp,0.5
50.59932350484044,556679.026962402,tp,0.5
38.38142756239056,422261.2926201585,tp,0.5
48.93243583806053,538340.4141090127,tp,0.5
39.01405172830363,429221.2395269526,tp,0.5
49.954005175542996,549579.4225655183,tp,0.5
51.13695380139866,562593.878972724,tp,0.5
46.013151642331984,506223.2992359369,tp,0.5
43.484508898274655,478403.90789243975,tp,0.5
81.6658891056644,898464.3377497275,tp,0.5
60.847490315357994,669426.374813437,tp,0.5
51.768616667336374,569543.2499370384,tp,0.5
54.28758938633035,597256.2544798809,tp,0.5
31.02673481059776,341347.1040286097,tp,0.5
22.74094191807499,250189.22274625784,tp,0.5
62.46666631097553,687240.0777502959,tp,0.5
54.61843513290884,600896.1230694747,tp,0.5
43.924138225273374,483240.5817652509,tp,0.5
55.21309188075524,607438.3634955961,tp,0.5
41.82059743080459,460098.0383174402,tp,0.5
47.75099452690323,525342.540739316,tp,0.5
53.70978405071669,590899.40838544,tp,0.5
62.90588650239953,692072.2504326196,tp,0.5
58.982444344945655,648907.6819904001,tp,0.5
34.417064436387804,378646.5235946848,tp,0.5
63.499783461167425,698606.1318804855,tp,0.5
39.741857467933016,437228.3463989601,tp,0.5
38.84852529760909,427400.16592372983,tp,0.5
46.908120821364804,516069.48960442416,tp,0.5
29.9191365231907,329161.63010937837,tp,0.5
61.71305530989855,678949.0689041486,tp,0.5
33.6615225212638,370334.27139431087,tp,0.5
29.320890538302805,322579.9019422083,tp,0.5
51.09260899578615,562106.0103308271,tp,0.5
49.03139242322061,539429.1056511668,tp,0.5
45.17971954701558,497054.12194811035,tp,0.5
38.794915136848985,426810.3625417859,tp,0.5
41.15582536877783,452784.4096163481,tp,0.5
69.49782452024452,764594.8334908569,tp,0.5
42.241336162661945,464726.88336184755,tp,0.5
77.08002096078884,848011.9514362427,tp,0.5
63.90327616393272,703045.2411334052,tp,0.5
58.6166647105786,644883.4809371461,tp,0.5
60.219781401442006,662520.5040782096,tp,0.5
56.653462255226785,623284.899041661,tp,0.5
79.79478484307651,877878.9933598369,tp,0.5
46.490311913440166,511472.8776300079,tp,0.5
31.613938521285174,347807.3483096012,tp,0.5
56.83443399218867,625275.8974080719,tp,0.5
44.188650845657826,486150.6726110466,tp,0.5
68.19711516944176,750284.8078697335,tp,0.5
50.882745293271434,559797.1509702974,tp,0.5
70.71849772344908,778024.3247158531,tp,0.5
45.68703386806697,502635.4464213508,tp,0.5
38.08808488025084,419034.02182780375,tp,0.5
49.85650622217315,548506.7674639815,tp,0.5
43.49763588640626,478548.32719439635,tp,0.5
51.15444891871774,562786.355160372,tp,0.5
43.11126050825149,474297.5377637264,tp,0.5
52.29991688197362,575388.4602288496,tp,0.5
30.155844965842974,331765.8274859865,tp,0.5
33.10412757104312,364201.97441818786,tp,0.5
28.988896164734943,318927.39649286034,tp,0.5
47.77432234950174,525599.1866524585,tp,0.5
46.5967673344582,512644.0691812452,tp,0.5
55.378800737831114,609261.4441007592,tp,0.5
30.936746763217073,340357.0817282259,tp,0.5
55.998542883285666,616079.6667686221,tp,0.5
60.724163192228424,668069.5657071794,tp,0.5
47.11269268138787,518320.1296543971,tp,0.5
31.094697310052418,342094.80766268563,tp,0.5
37.62878857071539,413980.9775384833,tp,0.5
43.03066123823747,473410.8080587138,tp,0.5
49.89557528663669,548936.5939376066,tp,0.5
35.306793882100315,388435.0679425486,tp,0.5
62.98729365095165,692967.8681821226,tp,0.5
49.170775377929935,540962.5563423664,tp,0.5
45.59136526225125,501582.9282707623,tp,0.5
49.90413397171393,549030.7540992621,tp,0.5
55.77703761445361,613642.7302845073,tp,0.5
52.538834621364856,578016.9636450197,tp,0.5
50.160748396836176,551853.9513000685,tp,0.5
39.65322267525762,436253.2122128907,tp,0.5
56.09695347551314,617162.3514554785,tp,0.5
57.50955789796232,632703.4140804871,tp,0.5
46.42638584597388,510769.58164560096,tp,0.5
41.65365622960558,458261.39982098853,tp,0.5
45.18063253245711,497064.166348154,tp,0.5
43.23162466226508,475621.74914633564,tp,0.5
18.832423568823682,207188.84169733393,tp,0.5
40.14622460955191,441677.07597358455,tp,0.5
44.898574429705,493961.0452131079,tp,0.5
50.262433896211746,552972.6655619927,tp,0.5
42.768162800781596,470522.87666713883,tp,0.5
67.61044845889522,743830.471507963,tp,0.5
44.999532691672286,495071.75862077606,tp,0.5
53.123781976432085,584452.3841583375,tp,0.5
36.795090127624626,404808.8699699811,tp,0.5
54.12781347142298,595498.4463772854,tp,0.5
45.03490506565388,495460.91518188186,tp,0.5
43.27788935937401,476130.73987556633,tp,0.5
56.218519304748455,618499.7833190511,tp,0.5
50.8761333896441,559724.4087314159,tp,0.5
47.90719719131992,527061.0369802412,tp,0.5
60.41650214992393,664684.7684845857,tp,0.5
56.1372605215057,617605.7978414904,tp,0.5
31.401453093318587,345469.64548887446,tp,0.5
38.968967687936505,428725.23803948803,tp,0.5
44.87635965631731,493716.64474335726,tp,0.5
40.88570203363959,449812.59132019617,tp,0.5
45.28201476440868,498179.5441501651,tp,0.5
65.13545764519019,716601.3430833033,tp,0.5
46.51393693896453,511732.79328322026,tp,0.5
46.410161012307945,510591.0807489058,tp,0.5
30.79760761119192,338826.31328318286,tp,0.5
34.29555509954161,377309.7132439314,tp,0.5
48.54872336834129,534118.921221737,tp,0.5
29.59573237259904,325603.6317924691,tp,0.5
74.44711260420628,819045.4601770593,tp,0.5
43.48970254134684,478461.0468415708,tp,0.5
58.92711699451763,648298.9865876299,tp,0.5
69.67774768726592,766574.2957960375,tp,0.5
46.304441546700296,509427.9859648457,tp,0.5
49.05158059342005,539651.2100226155,tp,0.5
45.48016510996156,500359.5365673382,tp,0.5
53.42061830160539,587718.0909942947,tp,0.5
48.178320149702984,530043.852840327,tp,0.5
23.9315995866484,263288.49179722375,tp,0.5
30.137476222237343,331563.7399162599,tp,0.5
37.319844094036846,410582.0603445336,tp,0.5
51.912425075584714,571125.3881797569,tp,0.5
53.89290644473195,592914.067654663,tp,0.5
86.57180143089728,952437.7569657421,tp,0.5
41.41878988832885,455677.46870745026,tp,0.5
40.65278865578163,447250.14614165353,tp,0.5
41.78978825097379,459759.08468996576,tp,0.5
41.02874051881715,451386.25909342646,tp,0.5
78.68052610124137,865620.243059948,tp,0.5
47.25588324480134,519895.4705481065,tp,0.5
40.20509763618544,442324.77987376717,tp,0.5
44.45144308880006,489041.83636725164,tp,0.5
61.52109603476304,676837.188841392,tp,0.5
27.472177680098238,302240.9012648623,tp,0.5
67.31625762091286,740593.8695519388,tp,0.5
44.734814287991284,492159.4038070584,tp,0.5
49.64368438358264,546165.3635515047,tp,0.5
41.81575792043573,460044.79543321754,tp,0.5
39.98557455188648,439909.65080684115,tp,0.5
54.41387532200612,598645.6155804162,tp,0.5
61.651568703751536,678272.6111630118,tp,0.5
46.950155575634824,516531.9437339423,tp,0.5
63.45731821586232,698138.9416139219,tp,0.5
46.19139491598205,508184.27984328876,tp,0.5
1.0,11001.708884687932,tp,0.5
5.133838661673984,127082.24643755943,md,0.5
5.481097513461587,135678.23822630537,md,0.5
8.496816194568664,210328.87099352936,md,0.5
5.847975775614472,144759.88585803946,md,0.5
6.680554888566011,165369.4201624097,md,0.5
6.032901611939572,149337.5113451784,md,0.5
6.773766555624918,167676.76732009643,md,0.5
5.759096991167863,142559.79420489978,md,0.5
7.5069253128894875,185825.26555088628,md,0.5
4.656383641236759,115263.39887169749,md,0.5
7.61589509163635,188522.68656264042,md,0.5
5.30356223088239,131283.55736098683,md,0.5
5.849943397819699,144808.5920731076,md,0.5
6.659724763585814,164853.79447751614,md,0.5
6.396893039799972,158347.69872832292,md,0.5
5.546012473935053,137285.1330954331,md,0.5
6.382839416176389,157999.81750758927,md,0.5
3.6960958950773213,91492.58485694422,md,0.5
6.099030497019084,150974.4555158344,md,0.5
3.075258399808416,76124.46973473775,md,0.5
7.292207495991269,180510.17399467895,md,0.5
5.62368547382665,139207.83849470053,md,0.5
4.49183915977743,111190.29028360319,md,0.5
6.588465229885349,163089.84702619613,md,0.5
4.399094219272647,108894.49640269022,md,0.5
6.377864494327507,157876.66906330193,md,0.5
5.201886839362412,128766.70047994802,md,0.5
5.251060202568557,129983.93029041686,md,0.5
8.088782920593712,200228.47857856762,md,0.5
7.456422237542483,184575.12025220058,md,0.5
6.713609916417952,166187.65919801488,md,0.5
5.557961452767035,137580.9162652353,md,0.5
5.601804721575357,138666.20574519545,md,0.5
5.553700573638498,137475.44312376404,md,0.5
7.1560111598869485,177138.79100247205,md,0.5
5.605312363584823,138753.0333717801,md,0.5
5.891714128225914,145842.57825872503,md,0.5
6.8076653323291785,168515.8923840029,md,0.5
5.1457071272107715,127376.03659373272,md,0.5
7.3370278767255535,181619.65075179277,md,0.5
4.9716186456375695,123066.67730622983,md,0.5
8.640066007965027,213874.85466926784,md,0.5
5.926030195716993,146692.03287408437,md,0.5
5.248851552213473,129929.25770188878,md,0.5
6.020919080821778,149040.89762729412,md,0.5
5.592294298379916,138430.78620362098,md,0.5
7.945936004946242,196692.46817125232,md,0.5
6.923890201086076,171392.9047692579,md,0.5
6.065917009705618,150154.7693837804,md,0.5
10.710095260150887,265116.0379037763,md,0.5
6.386609041523349,158093.13022910035,md,0.5
5.209755438803898,128961.47857081526,md,0.5
6.259313244490664,154942.069801405,md,0.5
5.163996815853808,127828.77671132782,md,0.5
6.320373267984945,156453.54015810168,md,0.5
6.670588276529987,165122.70819298903,md,0.5
5.9715142999308,147817.93933932687,md,0.5
5.680014503338235,140602.1985596983,md,0.5
9.847742364511708,243769.48799797398,md,0.5
7.667989200245162,189812.2160520637,md,0.5
6.612894406934798,163694.56308812482,md,0.5
6.881345095085299,170339.74981020825,md,0.5
4.489608023967382,111135.06109360841,md,0.5
3.4036773453429,84254.10140445754,md,0.5
7.693460056192889,190442.7176719703,md,0.5
7.003805861454127,173371.1246383259,md,0.5
5.795300130401962,143455.9611016719,md,0.5
7.156899788803915,177160.78798493673,md,0.5
5.456037781916049,135057.91351612238,md,0.5
6.089708818985221,150743.70814273236,md,0.5
6.7333906889548025,166677.30937518537,md,0.5
7.905252960436395,195685.406393712,md,0.5
7.4690315688963205,184887.24968596792,md,0.5
4.688339843784907,116054.4377560609,md,0.5
7.852530438095886,194380.32124818434,md,0.5
5.3040934844730305,131296.7079300202,md,0.5
5.232135402741736,129515.46872902657,md,0.5
5.987495157552619,148213.5270117134,md,0.5
4.116767962826591,101905.83601386289,md,0.5
7.755198776943059,191970.98839533475,md,0.5
4.596333844059503,113776.93550065786,md,0.5
4.095902799667763,101389.34299932675,md,0.5
6.641932699319931,164413.3724766166,md,0.5
6.42893126638064,159140.76802287283,md,0.5
5.857242040758255,144989.26154905,md,0.5
5.335272265956841,132068.50265386462,md,0.5
5.476948486034753,135575.53384452,md,0.5
8.536425537080296,211309.35451823982,md,0.5
5.453577886106431,134997.0216365582,md,0.5
9.392899114185289,232510.36868439685,md,0.5
8.011924181127327,198325.92925564788,md,0.5
7.231031887989705,178995.8424770057,md,0.5
7.629707524111283,188864.5973750673,md,0.5
7.208903328202488,178448.07553816887,md,0.5
9.731757104013015,240898.406838401,md,0.5
6.118154606571344,151447.8507592733,md,0.5
4.327943014101903,107133.23049900295,md,0.5
7.3254141462990905,181332.16626905408,md,0.5
5.873730166791494,145397.4060650614,md,0.5
8.30758011008716,205644.550291656,md,0.5
6.5833441666078665,162963.08101963854,md,0.5
8.731085206312162,216127.92979631675,md,0.5
6.010588643154384,148785.17957459093,md,0.5
5.003195704830679,123848.33093475341,md,0.5
