variance,split,multi_attr,eps,ratio
34867.466369628906,mid_heavy,True,1,89.14568811055985
43751.404724121094,mid_heavy,True,1,111.85926268886178
45706.04504394531,mid_heavy,True,1,116.85669365996188
26960.675354003906,mid_heavy,True,1,68.93038716605979
21369.418212890625,mid_heavy,True,1,54.63521412527398
26689.688720703125,mid_heavy,True,1,68.23755535435683
26633.65594482422,mid_heavy,True,1,68.0942962970592
18618.74249267578,mid_heavy,True,1,47.60255860485018
18882.679260253906,mid_heavy,True,1,48.27736601741066
22297.660766601562,mid_heavy,True,1,57.00845284319077
24925.205810546875,mid_heavy,True,1,63.72630003348804
25419.901123046875,mid_heavy,True,1,64.9910880616854
31795.2236328125,mid_heavy,True,1,81.2908818590013
25619.01300048828,mid_heavy,True,1,65.50015760913496
15021.075622558594,mid_heavy,True,1,38.40439991648277
17793.19024658203,mid_heavy,True,1,45.4918683049278
20244.399169921875,mid_heavy,True,1,51.75887674934436
26551.723388671875,mid_heavy,True,1,67.88481924416901
21632.54180908203,mid_heavy,True,1,55.30794250169079
42172.47302246094,mid_heavy,True,1,107.82240633882094
29953.32928466797,mid_heavy,True,1,76.5817086328297
27367.066833496094,mid_heavy,True,1,69.96940869109827
17900.226196289062,mid_heavy,True,1,45.765527230645205
28692.689697265625,mid_heavy,True,1,73.35863006764085
23585.907287597656,mid_heavy,True,1,60.30211408467012
20007.802978515625,mid_heavy,True,1,51.153971016772424
30608.4755859375,mid_heavy,True,1,78.25672187355752
15780.001647949219,mid_heavy,True,1,40.344746887531684
39181.10510253906,mid_heavy,True,1,100.17437281707447
31766.898193359375,mid_heavy,True,1,81.21846217802093
21854.75213623047,mid_heavy,True,1,55.8760678799137
17781.452209472656,mid_heavy,True,1,45.461857653047055
57111.46032714844,mid_heavy,True,1,146.0169309662626
24363.0400390625,mid_heavy,True,1,62.28901021151146
31566.8076171875,mid_heavy,True,1,80.70689039049302
11490.024658203125,mid_heavy,True,1,29.376558184767216
20127.13250732422,mid_heavy,True,1,51.45906094916903
17767.126831054688,mid_heavy,True,1,45.42523194290867
30164.365844726562,mid_heavy,True,1,77.12126602892705
26837.0029296875,mid_heavy,True,1,68.61419374812937
82715.4501953125,mid_heavy,True,1,211.47867891710976
19609.461669921875,mid_heavy,True,1,50.13553137217634
32524.333129882812,mid_heavy,True,1,83.15499688058752
35763.64288330078,mid_heavy,True,1,91.4369435500256
27372.422485351562,mid_heavy,True,1,69.98310149185629
47445.44171142578,mid_heavy,True,1,121.30381095767368
32384.960876464844,mid_heavy,True,1,82.79866369300362
35961.68585205078,mid_heavy,True,1,91.94328021749436
26113.278198242188,mid_heavy,True,1,66.76384596250651
37546.67138671875,mid_heavy,True,1,95.99561440878317
18982.473999023438,mid_heavy,True,1,48.53251133147261
32231.314697265625,mid_heavy,True,1,82.40583634429201
25969.457763671875,mid_heavy,True,1,66.39614010547017
44902.39971923828,mid_heavy,True,1,114.80201280909726
30276.169860839844,mid_heavy,True,1,77.40711547506358
12551.461608886719,mid_heavy,True,1,32.090335158166226
29449.497924804688,mid_heavy,True,1,75.29356246268486
21627.800720214844,mid_heavy,True,1,55.29582095477429
22724.607421875,mid_heavy,True,1,58.10002780786916
36895.27111816406,mid_heavy,True,1,94.3301786538557
22457.810791015625,mid_heavy,True,1,57.41790857983558
391.1290283203125,mid_heavy,True,1,1.0
26069.31512451172,bottom_heavy,True,1,1.4692984929330855
23049.254150390625,bottom_heavy,True,1,1.2990841617683246
16406.594604492188,bottom_heavy,True,1,0.9246957433062206
24039.065795898438,bottom_heavy,True,1,1.354871157018722
23908.972900390625,bottom_heavy,True,1,1.347538962275669
36858.98522949219,bottom_heavy,True,1,2.07741749984888
18560.731872558594,bottom_heavy,True,1,1.0461055550494145
21538.984802246094,bottom_heavy,True,1,1.2139635336830343
18652.961547851562,bottom_heavy,True,1,1.0513037323802892
23652.70489501953,bottom_heavy,True,1,1.3330953839814055
30494.116088867188,bottom_heavy,True,1,1.7186856884694748
19276.11444091797,bottom_heavy,True,1,1.0864253917823987
25934.065856933594,bottom_heavy,True,1,1.4616756787519798
30171.570922851562,bottom_heavy,True,1,1.7005066483195472
24655.273864746094,bottom_heavy,True,1,1.3896013976317472
26694.735778808594,bottom_heavy,True,1,1.5045479661324639
17021.588012695312,bottom_heavy,True,1,0.9593575241593361
22813.632751464844,bottom_heavy,True,1,1.2858042514718349
23698.312438964844,bottom_heavy,True,1,1.3356658809532351
22582.947875976562,bottom_heavy,True,1,1.272802569675496
19026.476013183594,bottom_heavy,True,1,1.0723554645941917
21443.70770263672,bottom_heavy,True,1,1.208593599789548
20182.956909179688,bottom_heavy,True,1,1.1375361427008934
13403.198059082031,bottom_heavy,True,1,0.7554206397304326
15468.519226074219,bottom_heavy,True,1,0.8718246673617976
22678.09716796875,bottom_heavy,True,1,1.278165300175321
16362.941345214844,bottom_heavy,True,1,0.9222353922090983
25060.628051757812,bottom_heavy,True,1,1.4124476555113963
18371.578247070312,bottom_heavy,True,1,1.0354446253113163
25199.136169433594,bottom_heavy,True,1,1.4202541424707975
33810.642517089844,bottom_heavy,True,1,1.9056091753154518
25731.16473388672,bottom_heavy,True,1,1.4502399232331518
20467.097412109375,bottom_heavy,True,1,1.153550649056041
16720.36834716797,bottom_heavy,True,1,0.9423804153059855
17011.49969482422,bottom_heavy,True,1,0.958788934222338
26206.77117919922,bottom_heavy,True,1,1.4770456843354012
15177.387084960938,bottom_heavy,True,1,0.855416103725236
25843.467163085938,bottom_heavy,True,1,1.4565694255306627
24912.07794189453,bottom_heavy,True,1,1.404075189587198
26320.250854492188,bottom_heavy,True,1,1.483441537662968
24683.828002929688,bottom_heavy,True,1,1.3912107437921573
23981.16290283203,bottom_heavy,True,1,1.3516076791286202
24057.212646484375,bottom_heavy,True,1,1.3558939357181259
23239.0087890625,bottom_heavy,True,1,1.3097789653447138
27455.447204589844,bottom_heavy,True,1,1.547422592723879
28113.679138183594,bottom_heavy,True,1,1.5845213497648867
33685.641174316406,bottom_heavy,True,1,1.8985639467133804
24922.94512939453,bottom_heavy,True,1,1.4046876775693298
29384.78778076172,bottom_heavy,True,1,1.6561625879015267
19431.799743652344,bottom_heavy,True,1,1.0952000059058196
18429.32257080078,bottom_heavy,True,1,1.038699166039655
27989.363708496094,bottom_heavy,True,1,1.5775147800634666
26539.860717773438,bottom_heavy,True,1,1.4958190182224393
20559.768432617188,bottom_heavy,True,1,1.1587737011431545
16311.436279296875,bottom_heavy,True,1,0.9193325036840164
26516.489868164062,bottom_heavy,True,1,1.4945018085471713
22552.324951171875,bottom_heavy,True,1,1.2710766241702216
17975.304138183594,bottom_heavy,True,1,1.0131101317431213
16177.291687011719,bottom_heavy,True,1,0.9117719503538532
19315.719787597656,bottom_heavy,True,1,1.0886575975734072
45319.22424316406,bottom_heavy,True,1,2.5542469206936906
19357.31756591797,bottom_heavy,True,1,1.0910020992491698
28796.527465820312,bottom_heavy,True,1,1.6230075168892062
32401.90704345703,bottom_heavy,True,1,1.8262111206115181
18599.987426757812,bottom_heavy,True,1,1.0483180461082968
31825.18194580078,bottom_heavy,True,1,1.793706188557271
22706.100341796875,bottom_heavy,True,1,1.2797435933106218
24438.99725341797,bottom_heavy,True,1,1.3774117832301667
19263.162353515625,bottom_heavy,True,1,1.085695396291159
26217.00946044922,bottom_heavy,True,1,1.4776227263918955
19401.639404296875,bottom_heavy,True,1,1.093500132282378
33766.79772949219,bottom_heavy,True,1,1.9031380294478861
20434.570678710938,bottom_heavy,True,1,1.1517174025693535
20224.522888183594,bottom_heavy,True,1,1.1398788521282808
20746.956909179688,bottom_heavy,True,1,1.169323872683684
19202.612060546875,bottom_heavy,True,1,1.0822827077038017
23637.87188720703,bottom_heavy,True,1,1.3322593775147809
18001.615173339844,bottom_heavy,True,1,1.014593053872757
23625.437255859375,bottom_heavy,True,1,1.3315585464798254
23863.171508789062,bottom_heavy,True,1,1.3449575398127853
23542.18280029297,bottom_heavy,True,1,1.326866223512788
13822.583312988281,bottom_heavy,True,1,0.7790577057054965
22695.45343017578,bottom_heavy,True,1,1.279143520346505
23558.375427246094,bottom_heavy,True,1,1.3277788597775007
26721.369384765625,bottom_heavy,True,1,1.5060490687470562
27432.031372070312,bottom_heavy,True,1,1.5461028477567635
29768.529296875,bottom_heavy,True,1,1.677790729208966
23615.998901367188,bottom_heavy,True,1,1.3310265892740105
35093.60729980469,bottom_heavy,True,1,1.977918640014688
22596.336791992188,bottom_heavy,True,1,1.2735571853617849
19408.316650390625,bottom_heavy,True,1,1.0938764700409895
20888.453979492188,bottom_heavy,True,1,1.177298820670297
26388.0615234375,bottom_heavy,True,1,1.4872634299225176
17579.51239013672,bottom_heavy,True,1,0.9908028246219673
23472.685546875,bottom_heavy,True,1,1.322949273289036
30881.93505859375,bottom_heavy,True,1,1.7405436400508083
25286.984802246094,bottom_heavy,True,1,1.4252053988878208
26220.9013671875,bottom_heavy,True,1,1.4778420790169216
25057.88946533203,bottom_heavy,True,1,1.4122933054301245
15646.573852539062,bottom_heavy,True,1,0.8818600439367109
21570.542602539062,bottom_heavy,True,1,1.2157421699145303
25932.840942382812,bottom_heavy,True,1,1.4616066410693695
21737.939392089844,bottom_heavy,True,1,1.2251768577624493
22837.597900390625,bottom_heavy,True,1,1.287154956583626
16818.16552734375,bottom_heavy,True,1,0.9478923840231949
24728.009216308594,bottom_heavy,True,1,1.3937008510283289
21978.0869140625,bottom_heavy,True,1,1.2387118658910008
36076.23553466797,bottom_heavy,True,1,2.0333007694531635
22045.695922851562,bottom_heavy,True,1,1.2425223923374384
25241.230529785156,bottom_heavy,True,1,1.4226266321173469
16712.836853027344,bottom_heavy,True,1,0.9419559310823877
18618.45086669922,bottom_heavy,True,1,1.049358668171082
26624.106994628906,bottom_heavy,True,1,1.5005672414506965
20686.192138671875,bottom_heavy,True,1,1.165899095879839
35010.883056640625,bottom_heavy,True,1,1.9732562004672944
16993.538330078125,bottom_heavy,True,1,0.9577766097317862
20865.381713867188,bottom_heavy,True,1,1.175998439553668
25773.50860595703,bottom_heavy,True,1,1.4526264756654157
25151.518676757812,bottom_heavy,True,1,1.4175703623296003
23363.72491455078,bottom_heavy,True,1,1.3168081187516667
19075.418701171875,bottom_heavy,True,1,1.0751139343644107
18942.562255859375,bottom_heavy,True,1,1.0676259825735115
33017.18054199219,bottom_heavy,True,1,1.860888687698402
15960.171447753906,bottom_heavy,True,1,0.8995347880500831
43706.55877685547,bottom_heavy,True,1,2.4633551221199514
21186.21942138672,bottom_heavy,True,1,1.1940812452538958
19668.548461914062,bottom_heavy,True,1,1.1085434532992156
17796.65447998047,bottom_heavy,True,1,1.003041218451492
23358.277404785156,bottom_heavy,True,1,1.3165010904369356
19223.122680664062,bottom_heavy,True,1,1.0834387113457606
28202.637573242188,bottom_heavy,True,1,1.5895351559942026
21538.074584960938,bottom_heavy,True,1,1.213912232723307
25362.199279785156,bottom_heavy,True,1,1.429444578857339
32529.778747558594,bottom_heavy,True,1,1.8334181262895675
23839.99169921875,bottom_heavy,True,1,1.343651097387832
32903.32580566406,bottom_heavy,True,1,1.8544716954720541
16567.80047607422,bottom_heavy,True,1,0.9337815034436143
23393.736450195312,bottom_heavy,True,1,1.318499605615917
21512.03253173828,bottom_heavy,True,1,1.2124444707445141
18622.771057128906,bottom_heavy,True,1,1.0496021593889067
20024.47186279297,bottom_heavy,True,1,1.1286037316000936
20229.997009277344,bottom_heavy,True,1,1.1401873802900206
16770.90069580078,bottom_heavy,True,1,0.9452284802948793
21263.12530517578,bottom_heavy,True,1,1.1984157549488863
19402.23419189453,bottom_heavy,True,1,1.0935336552390296
18384.001037597656,bottom_heavy,True,1,1.0361447889831532
28676.25994873047,bottom_heavy,True,1,1.6162290924939
22954.715759277344,bottom_heavy,True,1,1.2937558623893948
35112.608947753906,bottom_heavy,True,1,1.9789895961392232
27458.111755371094,bottom_heavy,True,1,1.5475727700656516
20513.628051757812,bottom_heavy,True,1,1.1561731728309896
25417.492248535156,bottom_heavy,True,1,1.4325609582200554
25289.5771484375,bottom_heavy,True,1,1.4253515066905766
28387.91552734375,bottom_heavy,True,1,1.5999776481515506
26917.56884765625,bottom_heavy,True,1,1.5171071105008431
22382.775512695312,bottom_heavy,True,1,1.2615206103953516
20457.879760742188,bottom_heavy,True,1,1.1530311309483536
21222.40936279297,bottom_heavy,True,1,1.1961209546253762
23773.60009765625,bottom_heavy,True,1,1.3399091855020275
21271.561950683594,bottom_heavy,True,1,1.1988912546108772
23833.175720214844,bottom_heavy,True,1,1.3432669404726822
36492.48858642578,bottom_heavy,True,1,2.0567613006832874
22414.237426757812,bottom_heavy,True,1,1.2632938423615936
18581.994262695312,bottom_heavy,True,1,1.0473039293693698
17587.057006835938,bottom_heavy,True,1,0.9912280484490212
17215.988342285156,bottom_heavy,True,1,0.9703141645592784
21925.536987304688,bottom_heavy,True,1,1.23575008773073
16748.983825683594,bottom_heavy,True,1,0.9439932186825511
22597.233032226562,bottom_heavy,True,1,1.273607698557831
25906.22100830078,bottom_heavy,True,1,1.460106309018378
16647.79168701172,bottom_heavy,True,1,0.9382899059511989
21239.233459472656,bottom_heavy,True,1,1.1970691812964014
26385.744750976562,bottom_heavy,True,1,1.4871328537923405
37288.618896484375,bottom_heavy,True,1,2.101632178923107
23771.363647460938,bottom_heavy,True,1,1.3397831364330053
18295.10040283203,bottom_heavy,True,1,1.0311342404490602
18143.963623046875,bottom_heavy,True,1,1.0226159866436009
21888.737182617188,bottom_heavy,True,1,1.2336760057186278
24523.893310546875,bottom_heavy,True,1,1.3821966288695589
20616.433959960938,bottom_heavy,True,1,1.1619674395873665
30070.08740234375,bottom_heavy,True,1,1.6947869129514528
26929.205627441406,bottom_heavy,True,1,1.5177629736456653
27147.99560546875,bottom_heavy,True,1,1.5300942444692007
22640.881896972656,bottom_heavy,True,1,1.2760678019737959
27274.15350341797,bottom_heavy,True,1,1.5372046579358782
18923.073974609375,bottom_heavy,True,1,1.0665275992008099
13592.874328613281,bottom_heavy,True,1,0.7661110263261816
26196.746704101562,bottom_heavy,True,1,1.4764806926552176
25371.49462890625,bottom_heavy,True,1,1.42996847610549
20300.445678710938,bottom_heavy,True,1,1.1441579534843502
23860.33380126953,bottom_heavy,True,1,1.3447976031454076
24629.434814453125,bottom_heavy,True,1,1.3881450771464197
21114.42724609375,bottom_heavy,True,1,1.190034950425722
17778.691650390625,bottom_heavy,True,1,1.0020288114005544
24761.004272460938,bottom_heavy,True,1,1.3955604927583602
17470.41357421875,bottom_heavy,True,1,0.9846538818882039
26573.654418945312,bottom_heavy,True,1,1.497723672562813
14336.05126953125,bottom_heavy,True,1,0.8079973878994737
33716.24572753906,bottom_heavy,True,1,1.900288856773816
22928.33673095703,bottom_heavy,True,1,1.2922691080818514
22151.99627685547,bottom_heavy,True,1,1.2485136103341605
24050.387573242188,bottom_heavy,True,1,1.3555092662405808
17742.695068359375,bottom_heavy,True,1,1.0
